Iteration	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
36260	-18.06865	-15.97844	-2.090212	0.09868671	0.8282873	0.3522838	7.023714	8.979873
36270	-22.26605	-18.11784	-4.148217	0.191892	0.9114257	0.3816976	3.612174	8.722402
36280	-16.65738	-15.37446	-1.282919	0.07102237	0.7643489	0.2826418	9.759562	9.803091
36290	-17.92252	-15.91763	-2.004896	0.0983614	0.8277294	0.3257153	7.046943	8.877357
36300	-22.07312	-21.48517	-0.5879478	0.04961168	0.6758997	0.2221922	13.97145	9.868978
36310	-20.0687	-19.10711	-0.9615979	0.05815114	0.7172608	0.2693431	11.91975	9.386381
36320	-17.56983	-16.05534	-1.514491	0.07423494	0.7739427	0.3328133	9.33721	9.332578
36330	-16.32338	-15.29757	-1.025813	0.06349038	0.7386801	0.2564421	10.91736	9.965551
36340	-16.8426	-15.4818	-1.360799	0.07076188	0.7635382	0.3072271	9.795488	9.740142
36350	-17.31217	-16.45948	-0.8526889	0.06402671	0.7406723	0.2132356	10.82591	9.89011
36360	-20.98157	-18.26493	-2.716636	0.118029	0.8561327	0.4372121	5.872686	9.24465
36370	-17.95019	-15.99691	-1.953283	0.100064	0.8306109	0.2983546	6.927041	8.879745
36380	-17.78014	-16.1072	-1.672938	0.08605116	0.803729	0.3034717	8.055059	9.51412
36390	-19.51935	-18.13235	-1.387001	0.05915573	0.7215236	0.4034576	11.71733	9.77061
36400	-18.58078	-16.60112	-1.979667	0.08980101	0.8116876	0.3808654	7.718701	9.374817
36410	-18.84546	-16.59386	-2.251601	0.1027373	0.8349518	0.3798864	6.746792	8.691872
36420	-16.93607	-15.86657	-1.069504	0.06255854	0.735153	0.2732446	11.07998	9.734538
36430	-21.23907	-17.20358	-4.035489	0.1790379	0.9050678	0.4479422	3.871511	8.682349
36440	-18.59236	-16.59296	-1.999393	0.09005319	0.8122009	0.3863799	7.697086	8.972933
36450	-19.64347	-17.86337	-1.780101	0.07383469	0.7727869	0.4377659	9.387825	9.545904
36460	-20.09083	-17.02103	-3.069803	0.1340664	0.8732678	0.442868	5.170179	8.508754
36470	-17.43527	-16.02881	-1.406461	0.07996636	0.7893733	0.2645236	8.667985	9.178974
36480	-19.36117	-16.97008	-2.391093	0.1051754	0.8387266	0.4147301	6.590391	8.681362
36490	-18.69251	-16.18856	-2.50395	0.1161517	0.8538239	0.3678104	5.967601	8.741872
36500	-19.13949	-17.09299	-2.046499	0.08834765	0.808677	0.4199427	7.845677	9.201316
36510	-17.64698	-16.38975	-1.257231	0.06174802	0.7320154	0.3353898	11.22542	9.789548
36520	-16.8111	-15.92131	-0.8897886	0.06103574	0.7292032	0.2357957	11.35642	9.911931
36530	-19.23496	-16.87399	-2.360967	0.1177663	0.8558139	0.3080688	5.885786	8.97425
36540	-16.6743	-15.43502	-1.239277	0.07144111	0.7656414	0.2681785	9.702357	9.589556
36550	-16.64633	-15.7199	-0.926428	0.05987018	0.7244868	0.2507203	11.5775	9.95248
36560	-17.2255	-15.75832	-1.467183	0.08020904	0.7899834	0.27964	8.641759	9.5782
36570	-16.77728	-15.43499	-1.342285	0.07064999	0.7631885	0.3023084	9.811001	9.733429
36580	-17.41079	-16.29247	-1.118314	0.0594133	0.7225983	0.306715	11.66653	9.818485
36590	-17.29299	-16.29691	-0.9960845	0.06344423	0.7385074	0.2491745	10.9253	9.645456
36600	-17.19768	-15.76434	-1.433335	0.07685084	0.7812373	0.2903003	9.019384	9.259777
36610	-21.9666	-17.21908	-4.747523	0.2087332	0.9185715	0.4861731	3.320733	8.405832
36620	-18.97083	-17.55648	-1.414348	0.0848464	0.8010352	0.2403903	8.169436	8.945664
36630	-18.79635	-16.34055	-2.455799	0.1123631	0.8489359	0.3798632	6.168816	8.702829
36640	-20.81624	-16.86875	-3.947491	0.1758955	0.9033724	0.4384949	3.940676	8.495848
36650	-18.59961	-17.5113	-1.08831	0.06354381	0.7388798	0.272671	10.90818	9.356146
36660	-17.18612	-15.75853	-1.427587	0.07852974	0.7856929	0.2785344	8.826556	9.646565
36670	-19.03915	-16.85861	-2.180532	0.1087283	0.8439359	0.3115858	6.37504	9.140315
36680	-19.09931	-16.98399	-2.115318	0.09462667	0.8210656	0.3937421	7.325072	9.369184
36690	-16.81585	-15.4838	-1.332056	0.06970335	0.760191	0.3053035	9.944245	9.696554
36700	-18.10738	-17.26225	-0.8451311	0.05509981	0.703585	0.2557674	12.57985	9.868671
36710	-16.95282	-15.4732	-1.479616	0.07899934	0.7869091	0.2905006	8.774088	9.406802
36720	-21.31114	-19.67662	-1.634515	0.06730377	0.7522751	0.4347123	10.29879	8.964534
36730	-18.54091	-16.60378	-1.937126	0.09898349	0.8287932	0.3003815	7.002654	8.695837
36740	-17.10963	-15.64144	-1.468187	0.08042905	0.7905336	0.2786172	8.61812	9.262298
36750	-17.86623	-16.4042	-1.462032	0.07958639	0.7884114	0.2819036	8.709369	9.781876
36760	-16.53202	-15.49231	-1.039706	0.06552536	0.7460973	0.2490401	10.5783	9.817163
36770	-21.5297	-20.12333	-1.406375	0.07187047	0.7669533	0.3140773	9.644394	8.654845
36780	-17.26987	-15.65336	-1.616509	0.08597976	0.8035713	0.2872563	8.061748	9.179699
36790	-19.34368	-16.63447	-2.709205	0.1205211	0.8590889	0.4116219	5.751253	8.650236
36800	-19.38127	-17.41623	-1.965037	0.08511708	0.8016465	0.4145564	8.143456	9.581926
36810	-20.28451	-18.07802	-2.206494	0.09199829	0.8160715	0.4560703	7.534349	8.779248
36820	-17.55941	-15.88668	-1.672729	0.0810884	0.7921666	0.3371034	8.548044	9.239699
36830	-19.15712	-16.65509	-2.50203	0.1202676	0.8587937	0.336403	5.763375	8.519897
36840	-17.2041	-15.8042	-1.399893	0.07155907	0.7660032	0.314117	9.686364	9.933595
36850	-18.55206	-16.15703	-2.395032	0.1132809	0.8501492	0.3505728	6.118836	8.903286
36860	-17.10873	-16.06119	-1.047538	0.05980091	0.724202	0.2834166	11.59091	9.820657
36870	-19.29316	-17.01293	-2.280233	0.1030473	0.8354413	0.3883572	6.726493	9.259678
36880	-16.37925	-15.26276	-1.116489	0.0638732	0.7401048	0.2785104	10.85193	9.969471
36890	-17.06849	-15.58201	-1.486478	0.07637037	0.7799304	0.3092824	9.076127	9.626032
36900	-18.01028	-15.97922	-2.03106	0.1001517	0.8307568	0.3218863	6.920975	9.098343
36910	-17.65649	-16.68797	-0.9685189	0.06695489	0.7510847	0.224998	10.35245	9.58649
36920	-20.07045	-16.90807	-3.162378	0.140317	0.8788993	0.4254767	4.939867	8.78578
36930	-20.20353	-17.77418	-2.429341	0.1262121	0.8654108	0.2757455	5.491925	8.588056
36940	-16.70223	-15.45732	-1.244916	0.07150941	0.765851	0.2693043	9.693091	9.567306
36950	-17.84958	-16.19443	-1.655147	0.07872516	0.7862006	0.3482621	8.804646	9.665599
36960	-19.31431	-16.60411	-2.710202	0.128759	0.8680621	0.3459503	5.383293	8.847049
36970	-19.6522	-16.79207	-2.860129	0.1299772	0.8692941	0.3916509	5.332836	8.454213
36980	-18.70849	-16.94577	-1.762726	0.08128066	0.7926383	0.3673467	8.527824	9.775646
36990	-17.82004	-16.14079	-1.679248	0.0896732	0.8114265	0.2827998	7.729702	8.940738
37000	-18.12786	-16.26797	-1.859896	0.08641992	0.8045398	0.3630067	8.020688	9.39827
37010	-24.46579	-19.4972	-4.968597	0.2304109	0.9262323	0.3828484	3.008309	8.217156
37020	-17.83973	-16.64437	-1.195355	0.05971869	0.7238632	0.329139	11.60687	9.773561
37030	-19.12649	-17.34914	-1.777344	0.1006506	0.8315823	0.247125	6.886666	8.871704
37040	-17.00896	-15.76142	-1.247535	0.06566522	0.7465932	0.3056603	10.55577	9.681927
37050	-19.44353	-16.67249	-2.771044	0.128883	0.8681886	0.3666856	5.378112	8.881517
37060	-17.98384	-15.89811	-2.085729	0.1001297	0.8307202	0.3401323	6.922496	8.962845
37070	-18.45402	-16.08385	-2.370171	0.1113422	0.8475635	0.3563263	6.225378	8.799657
37080	-18.41851	-16.451	-1.967514	0.08875623	0.8095326	0.3846996	7.809561	9.199524
37090	-16.77354	-15.57919	-1.194354	0.06668577	0.7501594	0.2836205	10.39423	9.654789
37100	-19.6032	-18.38241	-1.220782	0.08240842	0.7953651	0.2086028	8.411121	9.465702
37110	-19.906	-16.70163	-3.204363	0.1439849	0.8819782	0.4104946	4.814028	8.718935
37120	-19.30274	-17.04146	-2.261284	0.1072757	0.8418462	0.3483651	6.461365	8.496411
37130	-16.48919	-15.41551	-1.073679	0.06703779	0.7513685	0.2495083	10.33965	9.926203
37140	-16.54634	-15.60042	-0.945915	0.06038449	0.7265857	0.2528791	11.47889	9.959672
37150	-17.44824	-16.45273	-0.9955053	0.06873576	0.7570551	0.2225803	10.08423	9.629396
37160	-16.84725	-15.46035	-1.386892	0.07289387	0.7700266	0.3014004	9.508992	9.573821
37170	-18.92302	-16.62349	-2.299528	0.1022883	0.8342378	0.4023521	6.776408	9.0262
37180	-19.11102	-16.80671	-2.304305	0.1064403	0.8406196	0.3701837	6.512077	8.564441
37190	-19.12377	-16.7413	-2.382471	0.120905	0.8595338	0.2944838	5.73299	8.76406
37200	-22.98825	-19.56924	-3.419011	0.157245	0.8919185	0.3839957	4.408072	9.063053
37210	-17.31093	-15.89748	-1.413442	0.07018653	0.7617296	0.3278117	9.875786	9.545482
37220	-17.07707	-15.59042	-1.486647	0.08087328	0.7916365	0.2811453	8.570781	9.281413
37230	-20.63238	-18.3506	-2.281785	0.1040209	0.8369603	0.3810072	6.663537	9.50056
37240	-17.50343	-15.83128	-1.67215	0.08543925	0.8023695	0.3071956	8.112749	9.443861
37250	-19.25096	-18.40852	-0.8424332	0.06830784	0.7556444	0.1927312	10.1474	9.643366
37260	-18.30537	-16.678	-1.627371	0.07587198	0.7785593	0.359863	9.135747	9.893128
37270	-19.64954	-17.01091	-2.638635	0.1209454	0.8595805	0.3801363	5.731073	8.427792
37280	-17.5968	-16.13937	-1.457437	0.0836063	0.7981886	0.2576667	8.290609	9.45433
37290	-18.40886	-17.06351	-1.345352	0.07621939	0.7795167	0.2694365	9.094106	9.031832
37300	-18.78439	-17.63463	-1.149768	0.05555395	0.7056928	0.343528	12.47701	9.796874
37310	-16.67946	-15.40658	-1.272882	0.07211018	0.7676799	0.2734337	9.612334	9.760797
37320	-17.34131	-15.66646	-1.674846	0.08519356	0.8018186	0.3096351	8.136145	9.360787
37330	-16.85679	-15.5807	-1.276088	0.06731812	0.7523239	0.3036736	10.29659	9.694035
37340	-19.39543	-17.63199	-1.763447	0.07804674	0.7844285	0.3937242	8.881181	8.951806
37350	-17.83381	-16.29587	-1.537938	0.08663065	0.8050003	0.2619075	8.001177	9.032326
37360	-16.33986	-15.27581	-1.064051	0.06268992	0.7356554	0.2710021	11.05676	9.984049
37370	-17.42854	-15.95005	-1.478485	0.07321194	0.7709667	0.3280884	9.46768	9.393527
37380	-17.46087	-15.71638	-1.744489	0.09085356	0.8138122	0.2943981	7.629279	9.153485
37390	-17.85071	-16.1893	-1.661414	0.07741289	0.782748	0.3603475	8.953899	9.520353
37400	-17.50125	-16.69797	-0.8032803	0.06248441	0.7348687	0.2097081	11.09312	9.910892
37410	-20.37463	-17.619	-2.755631	0.1242217	0.8632644	0.3986185	5.579922	8.309149
37420	-16.95354	-15.59408	-1.359463	0.07360125	0.7721077	0.2888768	9.417601	9.810808
37430	-17.695	-16.77358	-0.9214266	0.05568704	0.7063055	0.2726265	12.44719	9.891003
37440	-17.83326	-16.45903	-1.37423	0.08057538	0.7908981	0.252845	8.602469	9.640756
37450	-18.04311	-16.51445	-1.528652	0.08173105	0.7937354	0.2879178	8.48083	8.963619
37460	-18.95803	-17.53843	-1.419599	0.06209754	0.7333765	0.3916014	11.16223	9.737657
37470	-17.23248	-15.70942	-1.523067	0.0838805	0.7988246	0.2735485	8.263508	9.351551
37480	-18.6649	-16.87757	-1.787335	0.08088564	0.791667	0.3796682	8.569471	9.044408
37490	-18.5794	-16.49497	-2.084433	0.09394437	0.8197944	0.3873348	7.378273	8.954372
37500	-18.02675	-16.23293	-1.79382	0.0901966	0.8124915	0.313627	7.684849	8.856408
37510	-16.90044	-15.70066	-1.199772	0.07334091	0.7713458	0.2476047	9.451031	9.667992
37520	-18.45739	-16.8413	-1.616089	0.07373747	0.7725045	0.3723132	9.400203	9.266072
37530	-18.11657	-15.98309	-2.133477	0.1029883	0.8353483	0.3357684	6.730348	8.823535
37540	-17.23919	-15.74155	-1.497633	0.07557056	0.7777225	0.3181051	9.172185	9.366359
37550	-16.54073	-15.61398	-0.9267494	0.06187433	0.7325087	0.2403585	11.2025	9.951317
37560	-17.90668	-16.07348	-1.833202	0.08573718	0.8030336	0.3586026	8.084558	9.239187
37570	-19.95416	-17.36427	-2.589892	0.1252398	0.8643707	0.3305178	5.534559	9.011939
37580	-16.64216	-15.49131	-1.150848	0.06478748	0.7434519	0.2827075	10.69878	9.774741
37590	-17.55176	-16.48637	-1.065392	0.05879779	0.7200178	0.2947296	11.78866	9.7729
37600	-17.70125	-16.01103	-1.690226	0.09145927	0.8150143	0.2752877	7.578753	9.018391
37610	-18.13895	-17.14209	-0.9968592	0.06689818	0.7508902	0.2317445	10.36123	9.452579
37620	-17.74455	-15.90648	-1.83807	0.09188279	0.815846	0.3162944	7.54382	8.938581
37630	-16.81566	-15.48844	-1.327213	0.06929056	0.7588623	0.3065015	10.00349	9.726084
37640	-19.2061	-17.56649	-1.639601	0.06935952	0.7590852	0.4182785	9.99354	9.725244
37650	-22.37154	-19.24981	-3.121732	0.132204	0.8714881	0.4852777	5.243014	8.091983
37660	-17.89982	-16.69061	-1.209206	0.07026009	0.7619622	0.2668382	9.865447	9.262897
37670	-19.3004	-16.67272	-2.627689	0.1160909	0.853748	0.416796	5.970726	8.765197
37680	-17.03821	-16.10003	-0.9381723	0.06124556	0.730037	0.2463853	11.31751	9.798606
37690	-16.5944	-15.4247	-1.1697	0.06338186	0.7382736	0.2968102	10.93605	9.960044
37700	-17.55294	-15.8354	-1.717541	0.08677669	0.8053182	0.3124661	7.987712	9.038821
37710	-20.86815	-17.17207	-3.696084	0.1642247	0.8965087	0.4368524	4.220725	8.343686
37720	-17.02707	-16.054	-0.9730724	0.06250917	0.7349637	0.2483858	11.08873	9.744667
37730	-23.50366	-21.1558	-2.347853	0.1083821	0.8434428	0.3710521	6.395405	9.716347
37740	-19.72045	-16.65486	-3.065591	0.1364732	0.8754967	0.4190486	5.078997	8.690972
37750	-18.71323	-17.30351	-1.409714	0.06159148	0.7314018	0.391936	11.25395	9.961727
37760	-21.00794	-19.05423	-1.953706	0.07911994	0.7872193	0.4655115	8.760714	9.986121
37770	-16.97446	-15.47888	-1.495581	0.07943971	0.7880379	0.2924303	8.725449	9.40695
37780	-17.23699	-15.84244	-1.394544	0.07103751	0.7643958	0.3159182	9.757482	9.966024
37790	-26.87511	-22.12946	-4.745646	0.1921716	0.9115546	0.6896083	3.606917	7.764783
37800	-18.22273	-16.58296	-1.639773	0.07597155	0.7788345	0.3635849	9.123773	9.229202
37810	-19.54183	-16.53574	-3.006088	0.1378539	0.8767405	0.3834409	5.028128	8.520139
37820	-18.52955	-17.428	-1.101546	0.07236777	0.7684561	0.2291226	9.57812	9.26892
37830	-17.73419	-15.92939	-1.804792	0.08599361	0.8036019	0.3466666	8.06045	9.293483
37840	-19.25767	-16.51998	-2.737695	0.1224887	0.8613399	0.4061983	5.658866	8.733743
37850	-18.15985	-16.209	-1.950851	0.100629	0.8315467	0.2940826	6.888146	9.110894
37860	-21.3807	-18.05636	-3.324337	0.1379212	0.8768005	0.5263712	5.025674	8.65194
37870	-21.13933	-17.76009	-3.379235	0.1538823	0.889559	0.3963159	4.504399	8.901544
37880	-19.6538	-17.32062	-2.333186	0.1121343	0.8486304	0.337665	6.181405	8.427962
37890	-17.81081	-16.85747	-0.9533488	0.06328979	0.7379279	0.2395339	10.95196	9.588127
37900	-18.28088	-16.69496	-1.58592	0.08253496	0.7956668	0.2997306	8.398226	8.896443
37910	-19.30942	-17.45123	-1.85819	0.104263	0.8373337	0.2481633	6.648067	8.904766
37920	-18.77755	-17.29021	-1.487339	0.06875089	0.7571047	0.3638713	10.08201	9.262547
37930	-17.8752	-16.40615	-1.469056	0.06834583	0.7557702	0.3603636	10.14176	9.987529
37940	-16.51797	-15.47411	-1.043859	0.06655392	0.7497037	0.2446773	10.41482	9.873895
37950	-20.39547	-16.94189	-3.453582	0.1572228	0.8919032	0.3976899	4.408694	8.390427
37960	-17.16529	-15.76169	-1.403603	0.07463316	0.775082	0.2953742	9.287389	9.32078
37970	-18.32556	-16.73571	-1.58985	0.09125768	0.8146159	0.2500644	7.595494	9.2571
37980	-16.40533	-15.44184	-0.9634908	0.06282409	0.7361667	0.2443787	11.03314	9.971587
37990	-19.74695	-17.5093	-2.237649	0.1000181	0.8305346	0.3968748	6.930215	9.407596
38000	-16.54842	-15.32081	-1.227614	0.06900916	0.7579487	0.279107	10.04428	9.733736
38010	-19.39115	-17.64682	-1.744326	0.076644	0.7806765	0.397938	9.043724	9.994276
38020	-18.75653	-17.22072	-1.535815	0.08782412	0.8075699	0.2548165	7.892446	8.870963
38030	-18.56193	-17.53091	-1.031019	0.06024245	0.7260089	0.2761735	11.50596	9.493781
38040	-18.35033	-17.04262	-1.307716	0.07766188	0.783411	0.2516619	8.925191	9.073232
38050	-18.36912	-16.73059	-1.638526	0.07359226	0.7720815	0.3819362	9.418751	9.455666
38060	-18.93122	-17.81517	-1.116053	0.07744554	0.7828351	0.2087244	8.950124	9.358631
38070	-16.52331	-15.35474	-1.168577	0.06747183	0.7528449	0.2718309	10.27313	9.74282
38080	-17.83973	-16.12206	-1.717673	0.09335709	0.8186862	0.2717797	7.424687	8.999207
38090	-17.35796	-16.41583	-0.9421216	0.06150731	0.7310709	0.2459902	11.26935	9.718057
38100	-18.92078	-17.38066	-1.540126	0.08076421	0.7913667	0.2972774	8.582356	8.822111
38110	-19.72367	-17.53502	-2.188653	0.1145579	0.8518059	0.2775751	6.050626	8.569989
38120	-17.29475	-15.70574	-1.589009	0.08310497	0.7970159	0.2970433	8.340622	9.469906
38130	-19.2186	-16.45444	-2.764156	0.1270051	0.8662476	0.3789732	5.457632	8.818707
38140	-17.52342	-15.94181	-1.581609	0.07583306	0.7784516	0.3440503	9.140435	9.493978
38150	-17.27424	-15.79622	-1.478014	0.07427781	0.7740659	0.3206002	9.33182	9.783951
38160	-18.65459	-16.40857	-2.246019	0.1022431	0.8341656	0.3817546	6.779406	8.793563
38170	-18.2682	-16.60882	-1.659385	0.08427383	0.7997303	0.3108935	8.22494	9.689926
38180	-17.57876	-16.29156	-1.287202	0.07361266	0.772141	0.2686736	9.416141	9.986872
38190	-22.80278	-20.02747	-2.775304	0.1179188	0.8559991	0.4647154	5.878175	8.026331
38200	-19.36007	-16.64563	-2.714444	0.1209309	0.8595637	0.4102013	5.731763	8.843348
38210	-17.83477	-15.86074	-1.974027	0.09900594	0.8288313	0.3115243	7.001066	9.043678
38220	-17.15937	-16.11436	-1.04501	0.07016973	0.7616764	0.226867	9.87815	9.722925
38230	-18.02224	-16.78908	-1.23316	0.06202663	0.7331014	0.325483	11.17499	9.581148
38240	-18.99754	-17.26182	-1.735719	0.07520609	0.7767027	0.406751	9.216636	9.769486
38250	-17.1988	-15.78725	-1.411542	0.06991147	0.760856	0.3291047	9.914641	9.846318
38260	-17.50119	-16.14949	-1.351704	0.06487857	0.7437811	0.3449281	10.68376	9.869734
38270	-16.92844	-15.91015	-1.018286	0.0682957	0.7556041	0.2298453	10.14921	9.791039
38280	-21.39343	-17.27025	-4.123179	0.1798171	0.9054791	0.4809768	3.854734	8.644667
38290	-17.6548	-15.86595	-1.788855	0.08733139	0.8065169	0.3316363	7.936976	9.34504
38300	-18.92295	-17.24411	-1.678844	0.07375237	0.7725478	0.3963011	9.398304	9.28579
38310	-19.32532	-17.55483	-1.770489	0.09614273	0.8238296	0.2700742	7.209564	9.391058
38320	-18.29006	-17.38395	-0.9061082	0.0624712	0.734818	0.2324848	11.09547	9.575662
38330	-17.58035	-15.96925	-1.611096	0.08078403	0.7914158	0.3190075	8.58025	9.119202
38340	-20.5262	-18.91072	-1.615477	0.09865701	0.8282365	0.2192761	7.025828	9.019244
38350	-17.66258	-16.11277	-1.549811	0.07432218	0.7741932	0.3441407	9.32625	9.790422
38360	-18.49324	-16.5246	-1.968643	0.1047895	0.8381404	0.2740651	6.614661	8.924427
38370	-16.85534	-15.7029	-1.152443	0.06632134	0.7488963	0.2740908	10.45134	9.621916
38380	-18.39115	-16.47621	-1.914936	0.09208749	0.8162454	0.3400852	7.52705	8.780287
38390	-18.30205	-16.14566	-2.156397	0.1011096	0.8323348	0.3575264	6.855407	8.817439
38400	-17.59556	-15.85979	-1.735765	0.09239257	0.8168376	0.282464	7.502196	9.081969
38410	-17.69967	-15.84744	-1.852231	0.09058869	0.8132819	0.3297369	7.651586	9.254533
38420	-19.88592	-18.09151	-1.794414	0.07368913	0.7723638	0.4454506	9.406369	9.767837
38430	-19.93329	-17.69845	-2.234844	0.100722	0.8316997	0.3898963	6.881788	8.466034
38440	-17.55293	-16.31016	-1.242768	0.07742941	0.7827921	0.2370027	8.951988	9.357485
38450	-19.62368	-17.38162	-2.242064	0.09579741	0.8232073	0.4359811	7.235552	9.221644
38460	-18.53699	-16.68767	-1.849318	0.0974687	0.8261805	0.2841179	7.111484	9.274317
38470	-18.15809	-16.55547	-1.602621	0.07661125	0.7805874	0.3456014	9.04759	9.890855
38480	-16.77004	-15.46916	-1.300877	0.07463038	0.7750741	0.2665539	9.287735	9.546229
38490	-16.68156	-15.47324	-1.208319	0.07190115	0.7670465	0.2574776	9.64028	9.664129
38500	-17.56143	-16.42955	-1.131874	0.06016119	0.7256779	0.3060072	11.5215	9.731372
38510	-17.91803	-16.58007	-1.337955	0.06695404	0.7510818	0.3255596	10.35258	9.404687
38520	-17.94404	-16.78398	-1.160064	0.06099634	0.7290461	0.3092273	11.36375	9.597212
38530	-17.41479	-15.72103	-1.693761	0.08871208	0.8094404	0.2928461	7.813447	9.259367
38540	-17.23378	-15.61288	-1.620903	0.08415515	0.7994579	0.2999113	8.236539	9.371706
38550	-17.03487	-15.9541	-1.08077	0.06345763	0.7385575	0.271118	10.92299	9.670174
38560	-16.96611	-16.03557	-0.930537	0.0585754	0.719075	0.2587655	11.83342	9.910798
38570	-18.05242	-16.81604	-1.236382	0.06420258	0.7413197	0.3117989	10.79625	9.436034
38580	-20.42718	-16.97448	-3.452694	0.151525	0.8878428	0.4484026	4.574474	8.682652
38590	-17.04315	-15.57309	-1.470062	0.07597081	0.7788325	0.3068371	9.123862	9.406472
38600	-17.35088	-16.13652	-1.214356	0.06176416	0.7320786	0.3212038	11.22248	9.804581
38610	-18.86294	-16.50954	-2.353399	0.1068982	0.8412942	0.3850515	6.484183	9.049862
38620	-23.8194	-20.93929	-2.880112	0.132432	0.8717086	0.3792755	5.233985	7.943402
38630	-19.28457	-18.31628	-0.968282	0.04976795	0.6767486	0.3239409	13.92758	9.998763
38640	-19.32493	-17.00849	-2.316445	0.104787	0.8381366	0.3880835	6.614818	9.233231
38650	-18.65624	-17.09763	-1.558618	0.06818057	0.7552219	0.3955121	10.16634	9.75342
38660	-17.50903	-16.58145	-0.9275716	0.05786928	0.7160441	0.2618942	11.97781	9.819101
38670	-17.34347	-16.28437	-1.059098	0.05809845	0.7170341	0.2972591	11.93056	9.874833
38680	-16.78177	-15.4595	-1.322268	0.072302	0.7682584	0.2861097	9.586832	9.800888
38690	-18.53817	-17.01113	-1.52704	0.0790378	0.7870081	0.3043607	8.769819	9.946919
38700	-17.0415	-15.9711	-1.070404	0.06441139	0.7420845	0.2629462	10.76125	9.63823
38710	-20.29008	-17.23631	-3.053771	0.1330567	0.8723091	0.4452633	5.209412	8.436307
38720	-19.87352	-18.08095	-1.792566	0.08898217	0.8100026	0.3214109	7.789731	8.55244
38730	-18.49249	-17.32416	-1.168325	0.05507174	0.7034539	0.3535615	12.58626	9.992191
38740	-18.03721	-16.51503	-1.522186	0.0720493	0.7674957	0.3513054	9.620457	9.328175
38750	-17.09999	-15.92003	-1.179957	0.06337956	0.738265	0.2998846	10.93645	9.707195
38760	-18.4503	-17.37463	-1.075665	0.07478067	0.7755014	0.2121248	9.269069	9.708044
38770	-17.45401	-15.79146	-1.662552	0.08592157	0.8034426	0.3011631	8.067208	9.411615
38780	-19.92886	-16.84367	-3.085197	0.141501	0.8799105	0.3841	4.898531	8.414601
38790	-16.32492	-15.30389	-1.021032	0.06415047	0.7411281	0.251669	10.80502	9.9917
38800	-19.91407	-17.72989	-2.184172	0.1095863	0.8451451	0.30708	6.325128	8.440595
38810	-17.76598	-15.88293	-1.883047	0.09110072	0.8143045	0.3363815	7.60858	9.015736
38820	-16.61824	-15.38372	-1.234522	0.06643336	0.7492858	0.2968306	10.43372	9.972495
38830	-17.70486	-16.15636	-1.548496	0.07278263	0.7696961	0.3551017	9.523525	9.639891
38840	-18.96549	-17.79166	-1.173823	0.07964586	0.7885625	0.2110497	8.702865	9.50328
38850	-20.87767	-18.6275	-2.250161	0.1007875	0.8318075	0.3953638	6.877311	8.314826
38860	-17.53934	-16.42521	-1.114129	0.05850301	0.7187669	0.3113913	11.84806	9.846664
38870	-18.54656	-17.49411	-1.052454	0.05478147	0.7020919	0.316824	12.65295	9.808442
38880	-19.34944	-16.57136	-2.778085	0.1341994	0.8733931	0.3298807	5.165054	8.639476
38890	-18.03958	-16.26045	-1.779138	0.08193041	0.7942176	0.3683121	8.460194	9.353318
38900	-17.33416	-15.93035	-1.403807	0.08178956	0.7938771	0.2538107	8.474764	9.349895
38910	-18.81579	-17.17754	-1.638255	0.09337713	0.8187242	0.2509236	7.423094	9.300395
38920	-18.75764	-16.79778	-1.95986	0.1024631	0.8345166	0.2854162	6.764845	8.684985
38930	-19.46942	-18.14718	-1.322241	0.06637411	0.7490799	0.3244522	10.44304	9.088231
38940	-16.63601	-15.73161	-0.9043956	0.06233072	0.7342777	0.2327798	11.12047	9.952169
38950	-17.56341	-16.23723	-1.326178	0.06845471	0.7561302	0.3116637	10.12563	9.405829
38960	-20.54812	-18.05852	-2.489597	0.1261311	0.8653248	0.2933752	5.495449	8.97434
38970	-16.55384	-15.35601	-1.197832	0.06979237	0.7604759	0.2664518	9.931561	9.827189
38980	-18.52511	-16.55364	-1.971472	0.09128715	0.8146742	0.3660298	7.593042	8.835895
38990	-20.79022	-17.85955	-2.930678	0.1227902	0.8616786	0.4895206	5.64497	8.539042
39000	-16.45891	-15.42233	-1.03658	0.06398094	0.7405033	0.2565336	10.83365	9.864359
39010	-19.64311	-17.25281	-2.390302	0.1022269	0.8341398	0.4411581	6.780476	8.848844
39020	-18.17713	-16.9053	-1.271826	0.07149976	0.7658214	0.2767063	9.694398	9.163681
39030	-17.71956	-15.94185	-1.777714	0.08575569	0.8030747	0.3391133	8.082813	9.391639
39040	-18.11777	-15.95279	-2.164981	0.1037898	0.8366022	0.3406712	6.678375	8.864126
39050	-17.34886	-15.94633	-1.402523	0.06889851	0.7575878	0.3332364	10.06041	9.62823
39060	-17.44666	-16.39415	-1.052507	0.058491	0.7187157	0.2928566	11.85049	9.81273
39070	-17.54156	-16.67011	-0.8714454	0.06583088	0.7471783	0.2091119	10.52921	9.875552
39080	-18.95624	-17.59406	-1.362179	0.07287866	0.7699815	0.294138	9.510976	8.983637
39090	-20.9501	-19.74716	-1.202932	0.05633708	0.7092668	0.3563146	12.30357	9.283058
39100	-19.62867	-17.69992	-1.928758	0.08128923	0.7926593	0.4336146	8.526925	9.126258
