Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
41150	-19.9411	-16.88637	-3.054724	0.1062108	0	1	0.8402794	0.3939171	6.526146	9.162492
41160	-21.43168	-16.84499	-4.586689	0.1759894	0	1	0.9034239	0.4146384	3.938574	8.488728
41170	-17.87967	-15.76931	-2.11036	0.07245515	0	1	0.7687183	0.3135849	9.566569	9.433552
41180	-17.34365	-15.38343	-1.960224	0.0711169	0	1	0.7646418	0.2776418	9.746589	9.80778
41190	-18.16137	-15.73445	-2.426924	0.08495248	0	1	0.8012752	0.330115	8.159235	9.271452
41200	-18.44484	-16.23345	-2.211386	0.07102204	0	1	0.7643478	0.3576328	9.759607	9.743419
41210	-22.57627	-19.57694	-2.999324	0.08957145	0	1	0.8112181	0.5305035	7.738483	8.852147
41220	-17.98377	-15.99861	-1.985168	0.07240104	0	1	0.768556	0.2770023	9.573718	9.322819
41230	-19.22324	-16.12686	-3.096389	0.1134206	0	1	0.8503322	0.3524167	6.111299	8.726515
41240	-19.44518	-17.22171	-2.223471	0.0772218	0	1	0.7822365	0.3173589	8.976055	8.909738
41250	-17.60751	-15.65466	-1.95285	0.06891054	0	1	0.7576271	0.2888123	10.05865	9.542987
41260	-17.77265	-16.01877	-1.753884	0.07000263	0	1	0.7611461	0.2312817	9.901731	9.855486
41270	-18.99611	-17.1782	-1.817915	0.05758098	0	1	0.7147902	0.32094	12.03778	9.716005
41280	-18.47378	-16.62782	-1.845963	0.06381224	0	1	0.7398789	0.2891877	10.86229	9.48286
41290	-18.18304	-15.96412	-2.218916	0.07348246	0	1	0.7717606	0.3420054	9.432825	9.518334
41300	-17.87364	-16.32082	-1.552814	0.06371056	0	1	0.7395013	0.216174	10.87963	9.898406
41310	-17.86437	-16.32058	-1.543787	0.06404652	0	1	0.7407454	0.2127097	10.82256	9.99941
41320	-20.68889	-16.85818	-3.830709	0.1488463	0	1	0.885827	0.3463332	4.656798	8.669981
41330	-18.43359	-16.60673	-1.826865	0.07398745	0	1	0.7732293	0.2286196	9.368443	9.793022
41340	-18.28432	-16.04352	-2.240799	0.07455355	0	1	0.7748551	0.3417165	9.297307	9.760833
41350	-18.69937	-16.28977	-2.409601	0.08349496	0	1	0.7979292	0.3346373	8.301665	8.985033
41360	-19.12367	-17.62037	-1.503292	0.06123074	0	1	0.7299783	0.2168452	11.32025	9.700746
41370	-18.33397	-15.87266	-2.461315	0.08476343	0	1	0.8008471	0.3430389	8.177432	9.263575
41380	-18.21359	-16.0275	-2.186097	0.07354208	0	1	0.7719349	0.3305449	9.425178	9.872847
41390	-17.99043	-15.64223	-2.348195	0.08723245	0	1	0.8063041	0.2907115	7.945978	9.217105
41400	-19.7107	-16.45719	-3.253512	0.1237165	0	1	0.8627088	0.3314439	5.602708	8.585316
41410	-20.2778	-16.88127	-3.396534	0.1214717	0	1	0.8601854	0.4010613	5.706243	8.973509
41420	-17.36925	-15.68242	-1.68683	0.05964832	0	1	0.7235727	0.2694278	11.62056	9.942341
41430	-17.56327	-15.7299	-1.833375	0.07121875	0	1	0.7649567	0.2440374	9.732651	9.800359
41440	-18.31574	-15.83255	-2.48319	0.09339568	0	1	0.8187594	0.2919384	7.421619	9.146896
41450	-18.47057	-16.23822	-2.232347	0.07185797	0	1	0.7669153	0.3587874	9.646073	9.673239
41460	-19.15135	-16.88412	-2.267231	0.07038565	0	1	0.7623584	0.3833145	9.847847	9.9548
41470	-17.75581	-15.51485	-2.240965	0.08150819	0	1	0.7931939	0.2948804	8.504019	9.353163
41480	-17.2782	-15.5329	-1.745299	0.06715594	0	1	0.751772	0.2435831	10.32146	9.95201
41490	-17.44154	-15.58884	-1.852698	0.07056153	0	1	0.7629113	0.2522929	9.823301	9.612969
41500	-18.71137	-15.99748	-2.713888	0.1027326	0	1	0.8349444	0.3016028	6.747098	8.974853
41510	-19.65874	-16.91643	-2.742304	0.08939816	0	1	0.8108622	0.411778	7.753484	9.155134
41520	-17.9378	-15.66456	-2.273237	0.08349351	0	1	0.7979258	0.2919881	8.301809	9.428817
41530	-18.63719	-16.09738	-2.539808	0.09286367	0	1	0.817745	0.3124519	7.464137	9.319659
41540	-18.3811	-15.9982	-2.382899	0.08208129	0	1	0.7945811	0.3357419	8.444643	9.134143
41550	-21.59261	-18.5513	-3.041308	0.1036978	0	1	0.8364591	0.4099563	6.684302	8.308321
41560	-19.64279	-17.64257	-2.000226	0.08408787	0	1	0.7993031	0.2194425	8.24313	9.389542
41570	-18.44336	-16.33305	-2.110308	0.08164224	0	1	0.7935199	0.258028	8.490056	9.105668
41580	-17.41728	-15.80677	-1.610515	0.05935043	0	1	0.7223367	0.2512143	11.67889	9.951092
41590	-20.24597	-16.71011	-3.535865	0.1346604	0	1	0.8738252	0.3484805	5.147372	8.808842
41600	-21.09928	-16.8106	-4.288686	0.165796	0	1	0.897489	0.382109	4.180723	8.517899
41610	-19.7334	-17.11526	-2.618135	0.08697952	0	1	0.8057581	0.3828484	7.969085	8.815122
41620	-22.08276	-17.1816	-4.901163	0.1835577	0	1	0.9074048	0.4836116	3.776182	8.430298
41630	-18.14343	-15.82888	-2.314554	0.08045242	0	1	0.7905919	0.32459	8.615616	9.208725
41640	-18.00285	-16.01822	-1.98463	0.07449032	0	1	0.7746746	0.2648476	9.305198	9.86799
41650	-17.52078	-15.77814	-1.742639	0.0631343	0	1	0.7373422	0.2645783	10.97893	9.744131
41660	-18.19011	-15.94202	-2.248089	0.07479026	0	1	0.7755286	0.3424921	9.267881	9.64185
41670	-19.07741	-16.65544	-2.421972	0.09024544	0	1	0.8125903	0.2935868	7.680689	9.493397
41680	-18.88012	-16.73728	-2.142845	0.06656182	0	1	0.7497311	0.3670917	10.41359	9.625267
41690	-17.68608	-15.63244	-2.053642	0.07617253	0	1	0.779388	0.2738197	9.0997	9.354337
41700	-18.19374	-16.04336	-2.150378	0.08419393	0	1	0.799547	0.2544212	8.232745	9.322196
41710	-17.80958	-15.64677	-2.162808	0.07751234	0	1	0.7830133	0.2968433	8.94241	9.658757
41720	-19.25056	-16.81278	-2.437782	0.08034512	0	1	0.790324	0.3679941	8.627123	9.758001
41730	-21.66392	-18.32541	-3.338513	0.1126374	0	1	0.8493005	0.4564858	6.153793	9.270526
41740	-19.66875	-17.70485	-1.963904	0.05855958	0	1	0.7190077	0.3637539	11.83661	9.671431
41750	-17.99457	-16.06591	-1.928661	0.07346264	0	1	0.7717026	0.2559527	9.43537	9.894028
41760	-17.87924	-15.85091	-2.028331	0.07878745	0	1	0.7863619	0.2525653	8.797685	9.496237
41770	-18.49212	-15.95434	-2.537782	0.09363631	0	1	0.8192147	0.3067488	7.402547	8.903459
41780	-18.83032	-16.66379	-2.16653	0.08041386	0	1	0.7904957	0.2801588	8.619748	8.9781
41790	-19.89408	-16.92032	-2.973755	0.1150348	0	1	0.8524154	0.3012461	6.025545	8.564858
41800	-20.68735	-17.52511	-3.162244	0.1044424	0	1	0.8376095	0.4554045	6.636647	8.759154
41810	-17.5031	-15.77797	-1.725123	0.06816419	0	1	0.7551674	0.2336646	10.16879	9.852992
41820	-21.83765	-18.89693	-2.940716	0.08897177	0	1	0.809981	0.5067125	7.790642	9.0698
41830	-18.91429	-16.79876	-2.115532	0.06784251	0	1	0.7540933	0.3476243	10.217	9.383292
41840	-19.00485	-16.92907	-2.07578	0.0705751	0	1	0.7629538	0.3152559	9.821413	9.161448
41850	-18.10076	-16.08886	-2.011899	0.0650295	0	1	0.744325	0.33268	10.65896	9.731367
41860	-18.51144	-15.84513	-2.666306	0.09537951	0	1	0.8224485	0.3361516	7.267254	9.006075
41870	-18.6495	-16.17501	-2.47449	0.09030869	0	1	0.8127181	0.3090022	7.675309	8.87206
41880	-19.82839	-16.95818	-2.870213	0.1099384	0	1	0.8456361	0.3026357	6.304869	9.111456
41890	-17.76337	-15.81403	-1.949341	0.07274427	0	1	0.769582	0.2653147	9.528547	9.39445
41900	-17.48051	-15.54592	-1.93459	0.07256331	0	1	0.7690421	0.2624355	9.552309	9.523354
41910	-19.66148	-16.99581	-2.665662	0.09904213	0	1	0.8288928	0.3108149	6.998508	9.359186
41920	-17.53073	-15.48921	-2.041519	0.07034622	0	1	0.7622341	0.3061211	9.853368	9.675432
41930	-17.62544	-15.73206	-1.893379	0.07105521	0	1	0.7644507	0.2600297	9.75505	9.938682
41940	-22.65593	-19.84465	-2.811285	0.1071404	0	1	0.8416489	0.3027707	6.469522	8.254466
41950	-17.76812	-15.70712	-2.061006	0.07703025	0	1	0.7817216	0.2708684	8.998377	9.669155
41960	-21.0144	-17.02123	-3.993171	0.15683	0	1	0.8916327	0.3439341	4.419737	8.582315
41970	-19.32855	-16.72354	-2.605003	0.1004265	0	1	0.8312125	0.2840536	6.902036	8.715373
41980	-20.83037	-17.0826	-3.747768	0.135822	0	1	0.8749013	0.4202439	5.103349	8.398938
41990	-17.53675	-15.63141	-1.905337	0.07314929	0	1	0.7707821	0.2517201	9.475788	9.564131
42000	-21.86789	-18.19259	-3.675301	0.133035	0	1	0.8722883	0.4146805	5.210261	9.113912
42010	-19.46064	-17.61974	-1.840902	0.0666915	0	1	0.7501791	0.2706745	10.39334	9.223763
42020	-17.87954	-15.77991	-2.09963	0.08090631	0	1	0.791718	0.2593056	8.567282	9.361487
42030	-17.95611	-15.59464	-2.361467	0.08595106	0	1	0.8035078	0.3027159	8.06444	9.235839
42040	-17.44535	-15.6103	-1.835053	0.06173554	0	1	0.7319666	0.298937	11.22769	9.929078
42050	-18.96894	-17.06094	-1.907995	0.07938874	0	1	0.7879078	0.221091	8.731052	9.356764
42060	-17.66318	-15.66526	-1.997925	0.07609916	0	1	0.7791863	0.2593839	9.108474	9.62444
42070	-17.8474	-15.86029	-1.987116	0.07491881	0	1	0.7758928	0.2631036	9.251978	9.335377
42080	-17.78847	-15.5756	-2.21287	0.08222262	0	1	0.7949205	0.2823973	8.430127	9.382539
42090	-21.14178	-17.70237	-3.439401	0.1208359	0	1	0.8594539	0.4243139	5.736269	8.34028
42100	-19.01309	-17.46495	-1.548143	0.05950403	0	1	0.7229752	0.2352563	11.64874	9.681129
42110	-17.41458	-15.54788	-1.866705	0.07086222	0	1	0.7638511	0.2542245	9.781618	9.617011
42120	-18.94873	-17.05508	-1.893658	0.05702328	0	1	0.7123366	0.3503146	12.15551	9.929666
42130	-19.76329	-17.08689	-2.676404	0.09499958	0	1	0.8217532	0.3423119	7.296318	9.489467
42140	-18.27769	-16.08538	-2.192309	0.07551653	0	1	0.7775718	0.3189571	9.178748	9.222773
42150	-19.91212	-17.16473	-2.747391	0.09277324	0	1	0.8175715	0.3852729	7.471413	9.490378
42160	-18.09711	-15.68607	-2.411043	0.08500783	0	1	0.8014002	0.3245327	8.153922	9.260528
42170	-20.34868	-17.75861	-2.59007	0.08630314	0	1	0.8042837	0.3776344	8.031541	8.659851
42180	-17.75493	-15.86047	-1.894458	0.06974082	0	1	0.760311	0.267673	9.938902	9.461402
42190	-17.97488	-15.81746	-2.157429	0.07722301	0	1	0.7822398	0.2970693	8.975915	9.23179
42200	-18.36535	-16.34178	-2.023574	0.06678608	0	1	0.750505	0.3242716	10.37862	9.482002
42210	-18.26565	-16.32354	-1.942109	0.07327076	0	1	0.7711397	0.2604764	9.460079	9.983559
42220	-19.92859	-17.18868	-2.739909	0.1036002	0	1	0.8363072	0.3039075	6.690599	8.554393
42230	-17.47001	-15.48787	-1.982142	0.06972591	0	1	0.7602633	0.292296	9.941027	9.602399
42240	-18.02274	-15.75054	-2.272196	0.07745777	0	1	0.7828678	0.3315408	8.948711	9.472636
42250	-19.23963	-16.70095	-2.538674	0.08212035	0	1	0.794675	0.3920107	8.440626	9.261431
42260	-21.58592	-19.00715	-2.578769	0.07473137	0	1	0.7753614	0.4773154	9.275184	9.201054
42270	-17.08173	-15.26525	-1.816476	0.06374645	0	1	0.7396346	0.2811771	10.8735	9.989356
42280	-20.03409	-17.57556	-2.45853	0.07979902	0	1	0.7889507	0.3800884	8.686161	8.861435
42290	-19.42315	-16.68412	-2.739029	0.09589852	0	1	0.8233899	0.3575486	7.227924	8.697675
42300	-17.99447	-15.89742	-2.097051	0.07229698	0	1	0.7682432	0.3104795	9.587499	9.371972
42310	-20.69722	-18.64124	-2.055976	0.06635399	0	1	0.74901	0.3380361	10.4462	9.0072
42320	-18.56966	-16.11024	-2.459425	0.09109068	0	1	0.8142846	0.2993728	7.609419	8.890575
42330	-19.24651	-16.46718	-2.779328	0.09382442	0	1	0.8195691	0.3890017	7.387706	9.030576
42340	-19.47547	-16.22329	-3.252175	0.1182484	0	1	0.8563978	0.3717249	5.861789	8.728518
42350	-17.36204	-15.40775	-1.954283	0.07025798	0	1	0.7619555	0.2810737	9.865744	9.616205
42360	-19.02192	-17.09503	-1.926892	0.06192309	0	1	0.7326987	0.3263898	11.19368	9.50619
42370	-19.79346	-17.07049	-2.722972	0.08989791	0	1	0.8118851	0.3996332	7.710381	8.845154
42380	-19.85625	-17.04685	-2.809396	0.09344802	0	1	0.8188587	0.4040903	7.417462	8.800913
42390	-20.24857	-17.837	-2.411571	0.09245034	0	1	0.8169494	0.2772678	7.497508	9.556219
42400	-19.93276	-17.07981	-2.852944	0.1008689	0	1	0.831941	0.3605806	6.871763	8.550986
42410	-17.75898	-15.53704	-2.221939	0.08197752	0	1	0.7943312	0.2864561	8.455333	9.352968
42420	-17.62274	-15.7408	-1.881939	0.07119251	0	1	0.7648756	0.2563239	9.736237	9.499033
42430	-18.49907	-16.13955	-2.359529	0.08648824	0	1	0.8046893	0.2987053	8.014352	9.504663
42440	-18.40542	-16.20347	-2.201947	0.07084297	0	1	0.7637911	0.3556219	9.784276	9.768344
42450	-18.53913	-16.71159	-1.827536	0.06049716	0	1	0.7270418	0.3045985	11.45752	9.634504
42460	-19.13255	-17.27127	-1.861279	0.05554458	0	1	0.7056495	0.3499643	12.47912	9.951456
42470	-18.23104	-16.16694	-2.064102	0.06545736	0	1	0.7458555	0.3473404	10.58929	9.866324
42480	-18.68585	-15.96877	-2.71708	0.1002929	0	1	0.8309912	0.318644	6.911231	9.088238
42490	-20.07862	-17.29466	-2.783955	0.1036458	0	1	0.8363783	0.3172853	6.687654	8.511357
42500	-17.8297	-16.24097	-1.588729	0.06540725	0	1	0.7456771	0.2161548	10.59741	9.984092
42510	-19.0725	-16.77374	-2.298761	0.08721785	0	1	0.8062726	0.2767758	7.947309	9.562447
42520	-17.13472	-15.49144	-1.643284	0.06307366	0	1	0.7371132	0.2398632	10.98949	9.980152
42530	-19.54558	-17.14848	-2.397101	0.09517665	0	1	0.8220779	0.2579233	7.282744	9.290105
42540	-17.15967	-15.36375	-1.795925	0.06731686	0	1	0.7523196	0.2553588	10.29678	9.927825
42550	-17.48325	-15.46589	-2.017354	0.07367218	0	1	0.7723144	0.27845	9.408534	9.732122
42560	-20.78417	-17.76464	-3.019526	0.1066639	0	1	0.8409498	0.376654	6.498422	8.383444
42570	-19.70582	-16.64812	-3.057697	0.1177134	0	1	0.8557496	0.3095219	5.88843	8.927641
42580	-18.7694	-15.98175	-2.787649	0.0994054	0	1	0.8295074	0.3484433	6.972933	9.046979
42590	-18.24993	-16.2526	-1.997335	0.06679462	0	1	0.7505344	0.3158164	10.37729	9.481674
42600	-17.48097	-15.44785	-2.03312	0.07200151	0	1	0.767351	0.2930832	9.626842	9.559247
42610	-17.8923	-16.35979	-1.532516	0.06079805	0	1	0.728253	0.2253352	11.40081	9.885233
42620	-18.67252	-16.5988	-2.07372	0.06364339	0	1	0.7392512	0.3644595	10.89111	9.893382
42630	-17.62499	-15.88781	-1.737183	0.06856848	0	1	0.7565054	0.2344795	10.10883	9.947024
42640	-18.53372	-16.51155	-2.02217	0.06988271	0	1	0.7607643	0.3032227	9.918722	9.269823
42650	-23.8219	-17.62103	-6.200868	0.245437	0	1	0.9307484	0.4771873	2.824135	8.60168
42660	-18.79432	-16.34342	-2.450896	0.09260318	0	1	0.8172444	0.2874549	7.485134	8.843268
42670	-19.65435	-16.70058	-2.953767	0.1080254	0	1	0.8429315	0.3426394	6.416523	8.558264
42680	-17.54854	-15.48453	-2.06401	0.07310897	0	1	0.7706631	0.2952571	9.481015	9.50491
42690	-19.29656	-17.61981	-1.676755	0.06039855	0	1	0.7266427	0.2625144	11.47622	9.505106
42700	-17.67509	-15.50654	-2.168551	0.07844387	0	1	0.7854691	0.2927096	8.836219	9.532652
42710	-18.59866	-16.07106	-2.527598	0.09122974	0	1	0.8145605	0.3195494	7.597821	9.354636
42720	-17.8201	-15.92561	-1.894497	0.07454796	0	1	0.7748392	0.2417244	9.298003	9.502379
42730	-21.50022	-17.77202	-3.728195	0.1356065	0	1	0.8747031	0.4139869	5.111458	9.029503
42740	-18.13399	-16.11211	-2.021875	0.07861058	0	1	0.7859032	0.2518835	8.817479	9.628897
42750	-23.10303	-19.25773	-3.845299	0.1253639	0	1	0.8645044	0.5784125	5.529081	8.795931
42760	-18.31966	-16.20951	-2.110155	0.06703482	0	1	0.7513584	0.3517374	10.34011	9.812273
42770	-18.76678	-16.92964	-1.837132	0.07034637	0	1	0.7622346	0.2495328	9.853347	9.282017
42780	-18.99085	-17.34537	-1.645484	0.07035681	0	1	0.7622675	0.2059679	9.851884	9.867459
42790	-19.28587	-16.79084	-2.495036	0.0828971	0	1	0.7965259	0.3691373	8.361537	9.673232
42800	-17.93432	-15.95499	-1.979332	0.064795	0	1	0.7434791	0.3236267	10.69754	9.741247
42810	-17.72597	-15.63818	-2.087796	0.07087464	0	1	0.7638898	0.3170453	9.779904	9.612788
42820	-21.05676	-16.77928	-4.277485	0.1611181	0	1	0.8945146	0.4172852	4.302105	8.463942
42830	-19.24158	-16.14355	-3.098031	0.1147426	0	1	0.8520426	0.3432309	6.040888	8.701749
42840	-17.93703	-16.15213	-1.784892	0.0595708	0	1	0.723252	0.2976765	11.63569	9.82872
42850	-22.94094	-20.17467	-2.766269	0.07929899	0	1	0.7876784	0.522567	8.740933	8.860551
42860	-17.86732	-16.37622	-1.491099	0.05966841	0	1	0.7236556	0.2214382	11.61665	9.965758
42870	-18.84311	-16.37563	-2.467479	0.08184396	0	1	0.7940088	0.3672192	8.46913	9.525502
42880	-19.48491	-17.0239	-2.461011	0.07885233	0	1	0.7865297	0.3887642	8.790447	9.75157
42890	-21.2275	-17.9718	-3.255698	0.129149	0	1	0.868459	0.2960021	5.367034	8.932193
42900	-18.44643	-16.18377	-2.262659	0.07349192	0	1	0.7717883	0.3572263	9.431611	9.609834
42910	-18.14584	-15.89789	-2.247943	0.08625443	0	1	0.8041767	0.2684953	8.036077	9.318406
42920	-18.18534	-16.26347	-1.921866	0.06905516	0	1	0.7580985	0.2791428	10.03759	9.363041
42930	-20.57459	-17.28005	-3.294533	0.1176188	0	1	0.8556343	0.3930246	5.893167	8.402222
42940	-18.44329	-16.06716	-2.376134	0.07996872	0	1	0.7893793	0.348768	8.667729	9.547418
42950	-19.01566	-16.20996	-2.805697	0.09704238	0	1	0.8254312	0.3730331	7.142726	9.039891
42960	-19.09854	-16.34579	-2.752755	0.09728563	0	1	0.8258595	0.351976	7.124867	8.763969
42970	-17.9317	-16.2385	-1.693203	0.06561887	0	1	0.746429	0.2388842	10.56323	9.626248
42980	-18.87321	-16.3887	-2.484509	0.09096466	0	1	0.8140338	0.3077994	7.619961	8.812233
42990	-20.43401	-17.93529	-2.498719	0.08533342	0	1	0.8021325	0.3518317	8.12281	9.888992
43000	-18.64268	-16.21768	-2.424995	0.08061101	0	1	0.7909867	0.3612747	8.598667	9.499469
43010	-17.30059	-15.46191	-1.838676	0.06806985	0	1	0.7548533	0.2622877	10.18288	9.681844
43020	-19.42684	-16.8561	-2.570735	0.08927255	0	1	0.8106034	0.3477837	7.764393	8.746361
43030	-20.08235	-17.62366	-2.458688	0.08516538	0	1	0.8017552	0.3392331	8.138838	8.669775
43040	-17.26948	-15.43547	-1.834012	0.06820655	0	1	0.7553082	0.260311	10.16247	9.971483
43050	-17.95701	-15.6595	-2.297513	0.08110111	0	1	0.7921979	0.3147428	8.546704	9.480321
43060	-20.35062	-17.94257	-2.408047	0.0991063	0	1	0.8290017	0.2398998	6.993977	8.803115
43070	-17.98175	-15.78737	-2.19438	0.07581298	0	1	0.778396	0.3176142	9.142857	9.736451
43080	-18.43828	-15.78791	-2.65037	0.09652249	0	1	0.8245091	0.3229094	7.181199	9.020383
43090	-19.37512	-17.59292	-1.782192	0.05626594	0	1	0.7089452	0.3184409	12.31913	9.69131
43100	-17.88426	-15.71278	-2.171475	0.07348235	0	1	0.7717603	0.3261601	9.432839	9.680387
43110	-18.79337	-16.53906	-2.254302	0.0796947	0	1	0.7886864	0.3105637	8.697532	8.981987
43120	-18.75608	-17.31325	-1.442828	0.05972966	0	1	0.7239084	0.2107291	11.60474	9.871378
43130	-19.32019	-16.97462	-2.345568	0.07256276	0	1	0.7690404	0.395834	9.552382	9.705126
43140	-17.24214	-15.53017	-1.711973	0.06190073	0	1	0.7326116	0.2633931	11.19772	9.887988
43150	-18.45129	-16.37257	-2.078723	0.06825838	0	1	0.7554803	0.3321173	10.15476	9.438982
43160	-19.58898	-17.44563	-2.143356	0.0624962	0	1	0.734914	0.4003721	11.09103	9.938663
43170	-18.46922	-16.65101	-1.818211	0.06248827	0	1	0.7348835	0.2892867	11.09244	9.538418
43180	-18.47031	-16.42423	-2.046079	0.06578103	0	1	0.7470024	0.3388012	10.53719	9.572885
43190	-18.73005	-15.9793	-2.750742	0.1037842	0	1	0.8365934	0.3060202	6.678737	8.945192
43200	-20.69576	-17.01166	-3.6841	0.1305049	0	1	0.8698207	0.44142	5.311274	8.533738
43210	-18.53198	-16.45367	-2.078311	0.08143951	0	1	0.7930265	0.2509799	8.51119	9.58995
43220	-19.1591	-16.90158	-2.25752	0.06936275	0	1	0.7590956	0.3879399	9.993076	9.87324
43230	-21.80223	-18.22344	-3.578786	0.1278926	0	1	0.8671719	0.4199414	5.419759	8.208516
43240	-19.77303	-17.52148	-2.25155	0.06647617	0	1	0.7494343	0.4099906	10.427	9.754312
43250	-20.49521	-18.32635	-2.168858	0.08230203	0	1	0.7951107	0.269783	8.421994	8.745357
43260	-18.49729	-16.51113	-1.986157	0.06907411	0	1	0.7581601	0.2975591	10.03483	9.297084
43270	-18.49684	-16.24071	-2.256135	0.07328179	0	1	0.7711722	0.3564891	9.458655	9.763521
43280	-20.02272	-16.56012	-3.462601	0.1301132	0	1	0.8694302	0.3566695	5.327263	8.511072
43290	-18.85994	-16.57908	-2.280859	0.09058748	0	1	0.8132795	0.2531044	7.651688	9.267245
43300	-20.09838	-16.46912	-3.629261	0.1328864	0	1	0.8721459	0.3972723	5.216089	8.696569
43310	-17.36108	-15.40069	-1.960394	0.07132948	0	1	0.7652981	0.2764391	9.717541	9.809255
43320	-21.03436	-17.51164	-3.522716	0.1271046	0	1	0.8663519	0.4037381	5.453359	8.319018
43330	-23.31067	-19.26166	-4.049004	0.1346707	0	1	0.8738349	0.5820183	5.146978	8.870561
43340	-17.73992	-15.60016	-2.13976	0.07353021	0	1	0.7719002	0.3156575	9.4267	9.534544
43350	-18.55571	-16.62017	-1.935537	0.07642011	0	1	0.7800664	0.242042	9.07022	9.231554
43360	-18.38758	-16.14403	-2.243558	0.08044057	0	1	0.7905624	0.3024205	8.616885	9.05799
43370	-18.40258	-15.95203	-2.45055	0.08378158	0	1	0.7985956	0.3465106	8.273265	9.376048
43380	-20.77543	-18.87	-1.905431	0.07047058	0	1	0.7626257	0.266468	9.835979	8.95917
43390	-17.26069	-15.33699	-1.923699	0.06700844	0	1	0.7512681	0.2920685	10.34418	9.877933
43400	-17.68502	-15.70214	-1.982879	0.07488631	0	1	0.7758008	0.2621719	9.255993	9.399894
43410	-18.39051	-16.23148	-2.159035	0.06928245	0	1	0.758836	0.3521546	10.00466	9.939772
43420	-19.30841	-16.83299	-2.475419	0.08880034	0	1	0.8096245	0.3193491	7.805682	9.599164
43430	-19.58439	-16.83333	-2.751067	0.101602	0	1	0.833135	0.3206281	6.822179	8.596446
43440	-24.15621	-20.7546	-3.401608	0.1013012	0	1	0.8326471	0.6184431	6.842435	8.948788
43450	-21.67083	-17.86812	-3.802705	0.1441769	0	1	0.8821352	0.371847	4.807616	8.243414
43460	-17.96583	-16.41634	-1.549493	0.05599248	0	1	0.7077035	0.2537984	12.37929	9.982637
43470	-18.83138	-17.27394	-1.557443	0.05272496	0	1	0.6921237	0.2741917	13.14647	9.983373
43480	-22.14059	-17.85549	-4.2851	0.1624122	0	1	0.8953545	0.4090858	4.267827	8.875785
43490	-24.95644	-20.67089	-4.285559	0.1459401	0	1	0.8835568	0.5805177	4.749531	9.243645
43500	-17.87815	-16.08542	-1.792727	0.05802053	0	1	0.7166982	0.3100518	11.94659	9.995337
43510	-18.29498	-15.76563	-2.529346	0.0930858	0	1	0.8181699	0.307746	7.446326	9.163223
43520	-17.78307	-15.63531	-2.147762	0.07374175	0	1	0.7725169	0.3167682	9.399658	9.716225
43530	-17.4691	-15.50464	-1.964459	0.07059581	0	1	0.7630188	0.2819204	9.818531	9.917674
43540	-25.53431	-21.13432	-4.399992	0.1418131	0	1	0.8801743	0.7104711	4.88775	8.540165
43550	-19.93095	-16.70398	-3.226978	0.1197564	0	1	0.8581946	0.3510601	5.787976	8.49563
43560	-17.90001	-16.01641	-1.883601	0.07257458	0	1	0.7690758	0.2493298	9.550826	9.415002
43570	-18.8433	-16.56204	-2.281259	0.0731086	0	1	0.770662	0.3669052	9.481063	9.389517
43580	-17.7395	-15.81697	-1.922534	0.0627109	0	1	0.7357355	0.3195831	11.05306	9.913211
43590	-22.81909	-19.67776	-3.141331	0.09831925	0	1	0.8276569	0.5078603	7.049964	8.397211
43600	-18.67031	-15.91407	-2.756235	0.09847009	0	1	0.8279162	0.3444362	7.039165	8.997109
43610	-18.05837	-15.66877	-2.389601	0.08761342	0	1	0.807121	0.3005617	7.911427	9.119124
43620	-18.34906	-16.27589	-2.073166	0.07713304	0	1	0.7819982	0.2735849	8.986384	9.836243
43630	-19.65257	-17.12616	-2.526407	0.08248671	0	1	0.7955519	0.3842327	8.403137	8.931942
43640	-19.2089	-16.91651	-2.292399	0.09243222	0	1	0.8169143	0.2462128	7.498978	9.218062
43650	-18.38058	-15.85827	-2.522308	0.08924298	0	1	0.8105424	0.3315507	7.766966	9.037341
43660	-17.90859	-15.63212	-2.276471	0.08055335	0	1	0.7908433	0.3117925	8.604821	9.271876
43670	-19.67948	-17.00721	-2.672271	0.08612997	0	1	0.8039028	0.4114973	8.047689	9.330227
43680	-18.41641	-15.79731	-2.619093	0.09703843	0	1	0.8254243	0.3095585	7.143017	9.032222
43690	-17.28513	-15.35899	-1.926137	0.06914199	0	1	0.7583807	0.2798216	10.02498	9.90207
43700	-18.04725	-15.84964	-2.19761	0.08027028	0	1	0.7901368	0.2898848	8.635166	9.15394
43710	-18.69009	-16.50346	-2.186629	0.08413931	0	1	0.7994214	0.2641194	8.23809	8.99908
43720	-19.20133	-16.71848	-2.482858	0.08010173	0	1	0.789714	0.3869551	8.653336	9.230296
43730	-17.79643	-15.6028	-2.193636	0.07775029	0	1	0.7836455	0.3045953	8.915043	9.608728
43740	-17.8264	-15.55728	-2.269115	0.08035987	0	1	0.7903609	0.3107806	8.625538	9.375957
43750	-18.66809	-16.1862	-2.481885	0.09372781	0	1	0.8193872	0.2895101	7.395321	9.279009
43760	-18.9046	-16.393	-2.511603	0.09112972	0	1	0.8143621	0.315147	7.60616	9.443532
43770	-19.08149	-16.75054	-2.330956	0.07461696	0	1	0.7750359	0.3734532	9.289406	9.282582
43780	-17.93454	-15.77488	-2.159658	0.07219118	0	1	0.7679245	0.3312819	9.601549	9.657598
