Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
1742	0	-20.94768	-18.29885	-2.648833	0.1150706	0.852461	0.43502	6.023669	8.284073
1743	1	-16.56889	-15.36016	-1.208735	0.06541626	0.7457092	0.2955852	10.59595	9.956241
1744	0	-17.05295	-16.08001	-0.9729352	0.06519511	0.7449194	0.2345926	10.63189	9.712519
1745	1	-16.86774	-15.46081	-1.406927	0.07707969	0.7818548	0.2813647	8.992605	9.438639
1746	0	-18.4762	-16.63504	-1.841155	0.08794568	0.8078281	0.344917	7.881537	8.818248
1747	1	-19.19777	-16.94582	-2.251949	0.1000005	0.8305052	0.4027412	6.931434	9.228304
1748	0	-18.45796	-16.84062	-1.617341	0.08514734	0.8017146	0.2926187	8.140562	8.834503
1749	1	-18.93834	-16.57953	-2.35881	0.1133169	0.8501964	0.3378437	6.116893	8.557515
1750	0	-18.87861	-17.1238	-1.754809	0.0907425	0.8135902	0.2981538	7.638617	8.696777
1751	1	-17.67472	-15.81296	-1.861757	0.09560456	0.8228579	0.2992815	7.250148	9.004846
1752	0	-17.399	-16.19849	-1.200502	0.06281163	0.7361193	0.3098211	11.03533	9.670651
1753	1	-17.04549	-15.50537	-1.540123	0.0807636	0.7913652	0.2972803	8.582421	9.374708
1754	0	-17.71616	-16.34765	-1.368505	0.06581445	0.7471203	0.3438749	10.53184	9.646116
1755	1	-18.40325	-16.84085	-1.562396	0.07920422	0.7874357	0.3142028	8.751392	8.932014
1756	0	-25.27185	-21.27617	-3.995672	0.1548491	0.8902478	0.7191953	4.476275	8.221877
1757	1	-17.68566	-16.12137	-1.564289	0.08320636	0.7972541	0.2891675	8.33046	9.020556
1758	0	-18.57189	-17.26695	-1.304941	0.08234751	0.7952195	0.2272118	8.417342	9.510384
1759	1	-17.93434	-16.59474	-1.3396	0.07428832	0.7740961	0.2790964	9.3305	9.135207
1760	0	-19.99783	-17.60076	-2.397076	0.1142384	0.8513948	0.3442244	6.067549	8.370207
1761	1	-20.23907	-17.82554	-2.413527	0.1150546	0.8524407	0.3439252	6.024504	8.336927
1762	0	-16.73896	-15.38558	-1.353386	0.07406688	0.7734587	0.2843036	9.358396	9.615237
1763	1	-18.7621	-16.34753	-2.414576	0.1177501	0.8557943	0.3251464	5.886593	8.886906
1764	0	-17.24785	-16.14367	-1.10418	0.06748699	0.7528962	0.2547956	10.27083	9.503922
1765	1	-19.30028	-18.23655	-1.06373	0.07538412	0.7772019	0.2069413	9.19487	9.791197
1766	0	-17.70114	-15.80653	-1.894615	0.09261752	0.817272	0.3295168	7.483975	9.166259
1767	1	-16.83357	-15.7436	-1.089976	0.0621459	0.7335638	0.2813488	11.15355	9.795176
1768	0	-17.91229	-16.42425	-1.488035	0.07725473	0.7823248	0.3040054	8.97223	9.066817
1769	1	-19.39238	-16.62959	-2.762787	0.1334006	0.8726372	0.3304268	5.195984	8.737728
1770	0	-16.63452	-15.58569	-1.048827	0.06194656	0.7327901	0.2711512	11.18944	9.857971
1771	1	-16.84914	-15.96219	-0.8869467	0.0632181	0.7376582	0.2244861	10.96438	9.927834
1772	0	-17.7587	-16.54119	-1.217519	0.07390008	0.7729764	0.2490653	9.379519	9.258753
1773	1	-19.2753	-16.81746	-2.457838	0.1239047	0.8629163	0.2979538	5.594198	8.653745
1774	0	-17.70069	-16.4004	-1.300293	0.07996429	0.7893681	0.2378896	8.668209	9.504591
1775	1	-16.76833	-15.68693	-1.0814	0.06802121	0.7546911	0.2462496	10.19016	9.670959
1776	0	-19.84326	-17.96398	-1.879289	0.08269558	0.7960487	0.4005523	8.381913	9.889493
1777	1	-17.55224	-16.06927	-1.48297	0.07088501	0.763922	0.3462447	9.778474	9.829626
1778	0	-18.83764	-17.17917	-1.658472	0.07735286	0.7825876	0.3597467	8.960847	8.969297
1779	1	-20.08107	-18.68232	-1.398748	0.05790085	0.7161809	0.4192417	11.97128	9.764033
1780	0	-17.58642	-15.96424	-1.622178	0.08541165	0.8023077	0.292393	8.11537	9.022248
1781	1	-17.8128	-16.04971	-1.763086	0.08382137	0.7986877	0.3481916	8.269337	9.443171
1782	0	-17.24087	-16.19727	-1.0436	0.06633654	0.7489492	0.2457449	10.44895	9.571777
1783	1	-16.9681	-16.03128	-0.9368245	0.06161087	0.7314779	0.2441535	11.2504	9.808908
1784	0	-17.2894	-16.06541	-1.223992	0.0677678	0.7538426	0.2855208	10.22827	9.453436
1785	1	-17.81754	-15.96306	-1.854488	0.09716665	0.8256503	0.2874267	7.133592	8.983288
1786	0	-17.81908	-16.34927	-1.469813	0.06922631	0.7586542	0.3539609	10.01277	9.569454
1787	1	-18.29223	-16.89877	-1.393461	0.06672558	0.7502966	0.3458135	10.38803	9.393361
1788	0	-20.1151	-17.6793	-2.435799	0.1028166	0.8350772	0.4559523	6.74159	9.148555
1789	1	-18.85278	-16.43368	-2.419093	0.1087884	0.8440213	0.3950288	6.371515	8.861378
1790	0	-19.54852	-17.13253	-2.415985	0.1041264	0.8371232	0.434754	6.656787	9.017582
1791	1	-21.63288	-20.65463	-0.9782478	0.06108199	0.7293874	0.2573516	11.34782	9.12916
1792	0	-16.96455	-15.87798	-1.086571	0.06188857	0.7325642	0.2819276	11.19992	9.764312
1793	1	-17.39632	-16.21666	-1.179657	0.06589171	0.7473925	0.2842318	10.51949	9.489404
1794	0	-24.51129	-21.5858	-2.925496	0.154362	0.8899019	0.2492091	4.490399	8.616886
1795	1	-18.43077	-16.29266	-2.138114	0.0976466	0.8264913	0.3778169	7.098529	9.074592
1796	0	-19.63926	-18.23657	-1.402699	0.06175519	0.7320435	0.3878465	11.22411	9.437979
1797	1	-16.94767	-15.68404	-1.263638	0.07290458	0.7700584	0.2663893	9.507595	9.847183
1798	0	-17.97859	-16.87554	-1.103052	0.07480078	0.7755584	0.2179216	9.266577	9.506254
1799	1	-19.99992	-17.05376	-2.946158	0.1303783	0.8696947	0.4232186	5.316432	8.899275
1800	0	-19.11176	-17.35965	-1.752109	0.07618957	0.7794348	0.4049332	9.097665	9.20482
1801	1	-16.94986	-15.48023	-1.469625	0.07654613	0.7804101	0.3029815	9.055288	9.483188
1802	0	-20.56724	-16.95403	-3.61321	0.1622593	0.895256	0.4192328	4.271849	8.393247
1803	1	-20.02037	-17.56975	-2.450619	0.1031055	0.8355328	0.4599317	6.7227	8.84592
1804	0	-18.04073	-16.00015	-2.040586	0.0960508	0.8236643	0.354513	7.216464	9.063915
1805	1	-17.45623	-15.72968	-1.726548	0.0848149	0.8009638	0.3286956	8.172469	9.226215
1806	0	-16.84242	-15.57146	-1.27096	0.06770413	0.7536286	0.2996557	10.23789	9.66054
1807	1	-18.5752	-16.53229	-2.042909	0.1064391	0.8406178	0.2850396	6.512148	9.011643
1808	0	-17.87698	-15.99991	-1.877072	0.08841674	0.8088221	0.3539746	7.839547	9.204223
1809	1	-18.69483	-17.24145	-1.453377	0.06494091	0.7440061	0.3813381	10.67351	9.597077
1810	0	-19.18148	-16.83736	-2.344113	0.1025308	0.8346241	0.418538	6.760383	8.89029
1811	1	-18.2481	-17.13837	-1.109729	0.05497865	0.7030183	0.334099	12.60757	9.949668
1812	0	-16.64706	-15.62426	-1.022797	0.05968234	0.7237132	0.2771872	11.61394	9.965256
1813	1	-21.48039	-18.78523	-2.695163	0.1158365	0.853429	0.4483036	5.983843	8.212286
1814	0	-16.97713	-15.98887	-0.9882682	0.0586647	0.7194542	0.273625	11.81541	9.901805
1815	1	-18.3332	-16.96549	-1.367711	0.07786704	0.7839545	0.2660618	8.901676	9.90854
1816	0	-20.82782	-18.4848	-2.343026	0.09657682	0.8246059	0.4743866	7.177159	8.632314
1817	1	-20.82004	-17.96965	-2.850388	0.1432487	0.8813728	0.2926593	4.838768	8.692954
1818	0	-18.82343	-16.90898	-1.914449	0.09940554	0.8295077	0.2910283	6.972923	8.662476
1819	1	-20.45566	-17.22806	-3.227598	0.1385172	0.8773294	0.4718308	5.00405	8.615041
1820	0	-20.58074	-18.02407	-2.556671	0.1310494	0.8703596	0.2826364	5.289207	8.499162
1821	1	-16.72162	-15.82321	-0.898412	0.05879291	0.7199972	0.2494308	11.78964	9.981547
1822	0	-18.2532	-16.73458	-1.518618	0.08936932	0.8108028	0.2423923	7.755986	9.207495
1823	1	-16.8202	-15.70989	-1.110317	0.05988106	0.7245315	0.3012668	11.5754	9.999003
1824	0	-17.60675	-16.44071	-1.166041	0.05802138	0.7167019	0.3313523	11.94641	9.979814
1825	1	-19.82207	-17.62648	-2.195592	0.09430568	0.8204697	0.4295689	7.350004	9.409182
1826	0	-16.70585	-15.49073	-1.215122	0.07074377	0.7634817	0.2656807	9.797995	9.873326
1827	1	-17.26455	-15.92973	-1.334816	0.07587019	0.7785544	0.2685954	9.135962	9.791423
1828	0	-17.87032	-16.1155	-1.754816	0.08313748	0.7970923	0.3503719	8.337361	9.484819
1829	1	-19.2626	-17.79941	-1.463189	0.08974169	0.8115665	0.2275174	7.723804	9.310327
1830	0	-16.84366	-15.53504	-1.308627	0.07519276	0.7766652	0.265441	9.21827	9.473424
1831	1	-16.78786	-15.63647	-1.151383	0.0713856	0.7654708	0.2459029	9.709903	9.704984
1832	0	-18.37275	-16.2172	-2.155554	0.1023647	0.8343598	0.3478363	6.77135	8.740582
1833	1	-24.04375	-17.57855	-6.465201	0.2872008	0.9408187	0.5124293	2.413458	8.496529
1834	0	-16.72227	-15.44127	-1.281004	0.07100105	0.7642827	0.2822287	9.762492	9.571588
1835	1	-17.34361	-16.27515	-1.068458	0.07144965	0.7656676	0.2260265	9.701197	9.778499
1836	0	-20.38302	-18.06903	-2.313992	0.09606475	0.8236894	0.4658458	7.215417	9.301143
1837	1	-21.66087	-17.59921	-4.061657	0.1734127	0.9019895	0.5181152	3.997095	8.411382
1838	0	-20.39034	-17.79496	-2.59538	0.1087516	0.843969	0.4715512	6.373673	8.662752
1839	1	-16.83294	-15.87638	-0.9565588	0.06599256	0.7477469	0.2269097	10.50341	9.985291
1840	0	-16.98329	-15.5747	-1.408594	0.07245697	0.7687237	0.3108819	9.566328	9.546653
1841	1	-17.08304	-15.60028	-1.482762	0.08168695	0.7936285	0.2752612	8.485409	9.375599
1842	0	-23.54608	-19.12993	-4.416151	0.2029371	0.916246	0.3947232	3.415576	8.819956
1843	1	-18.26164	-16.39282	-1.868827	0.09230903	0.8166758	0.3232369	7.508986	9.414187
1844	0	-19.71389	-18.36822	-1.345677	0.07940275	0.7879436	0.2519187	8.729511	8.864975
1845	1	-17.19191	-15.69859	-1.493324	0.0751194	0.7764588	0.3197842	9.227273	9.422871
1846	0	-18.93882	-17.37483	-1.563987	0.06942886	0.7593089	0.387247	9.98356	9.344994
1847	1	-22.16887	-18.17559	-3.993277	0.1713481	0.900809	0.5055417	4.045258	8.851891
1848	0	-16.60759	-15.43496	-1.172637	0.06344881	0.7385245	0.2972605	10.92451	9.950417
1849	1	-18.6611	-16.15609	-2.505014	0.1177083	0.8557434	0.3562384	5.888684	8.718617
1850	0	-16.76035	-15.66559	-1.094765	0.06064955	0.7276564	0.2918199	11.42873	9.928887
1851	1	-16.53294	-15.34357	-1.18937	0.06526217	0.7451594	0.2908658	10.62096	9.902105
1852	0	-18.15664	-15.96033	-2.196312	0.1048542	0.838239	0.343663	6.610578	8.886579
1853	1	-18.47514	-16.68606	-1.789079	0.09800859	0.8271204	0.264461	7.072311	9.145406
1854	0	-16.88117	-15.52286	-1.358315	0.07654508	0.7804073	0.2710719	9.055411	9.429817
1855	1	-20.07778	-17.30426	-2.773522	0.1238285	0.8628324	0.4092143	5.597639	8.381827
1856	0	-19.10478	-17.10185	-2.00293	0.1052406	0.8388253	0.2809229	6.586307	8.638074
1857	1	-18.98845	-16.26752	-2.720937	0.1272851	0.8665406	0.3607928	5.445626	8.701565
1858	0	-17.87273	-15.92237	-1.950361	0.09428762	0.8204361	0.3362767	7.351412	8.942032
1859	1	-19.49544	-16.79592	-2.699517	0.1223036	0.8611311	0.3925221	5.667432	8.488312
1860	0	-18.60886	-17.71078	-0.8980798	0.0611433	0.7296312	0.2372168	11.33644	9.559409
1861	1	-17.10135	-15.55492	-1.546431	0.08238158	0.795301	0.2890645	8.413862	9.381876
1862	0	-18.03648	-16.24781	-1.788671	0.09288057	0.8177774	0.2947423	7.462779	9.334427
1863	1	-17.2286	-15.83929	-1.389303	0.07290007	0.770045	0.3020883	9.508183	9.925658
1864	0	-18.04612	-16.29343	-1.752696	0.08056549	0.7908735	0.3692422	8.603524	9.387812
1865	1	-16.4024	-15.30383	-1.098572	0.06402382	0.7406616	0.2726917	10.8264	9.90668
1866	0	-17.38777	-15.68997	-1.697799	0.08430283	0.7997968	0.3228696	8.22211	9.21891
1867	1	-17.66032	-16.45903	-1.201292	0.05956579	0.7232312	0.3321748	11.63667	9.872908
1868	0	-19.13957	-17.2879	-1.851674	0.08153877	0.7932684	0.3993257	8.500829	8.99025
1869	1	-16.81002	-15.83805	-0.9719717	0.06628252	0.7487611	0.2290207	10.45747	9.988307
1870	0	-17.39969	-15.82204	-1.577647	0.0809328	0.7917834	0.3075413	8.564477	9.59228
1871	1	-19.14878	-18.01638	-1.132398	0.07512055	0.7764621	0.2228938	9.227132	9.170779
1872	0	-16.54839	-15.62058	-0.9278173	0.0596683	0.7236552	0.2521467	11.61667	9.990764
1873	1	-17.77222	-15.84892	-1.923303	0.09283481	0.8176897	0.3375469	7.466457	9.034954
1874	0	-20.76667	-17.43362	-3.33305	0.1420782	0.8803974	0.4861458	4.878631	8.523736
1875	1	-20.96498	-18.44098	-2.524006	0.1031011	0.8355258	0.495	6.722988	9.176786
1876	0	-20.36529	-16.86569	-3.499598	0.1591747	0.8932277	0.3995225	4.354633	8.690482
1877	1	-16.54952	-15.32365	-1.225866	0.06805081	0.7547898	0.2843437	10.18573	9.773854
1878	0	-20.03694	-17.83388	-2.20306	0.1129255	0.8496816	0.2915285	6.138093	9.147864
1879	1	-19.15443	-16.56357	-2.590855	0.1272518	0.8665057	0.317009	5.447054	8.641611
1880	0	-19.83299	-16.63062	-3.202379	0.1461552	0.8837279	0.3912411	4.742543	8.699388
1881	1	-19.3108	-16.7288	-2.582001	0.1199508	0.858423	0.3668682	5.778598	8.488502
1882	0	-17.08558	-15.65999	-1.425591	0.07742936	0.7827919	0.2845462	8.951994	9.666351
1883	1	-17.52653	-16.37145	-1.155084	0.07227528	0.7681779	0.2421986	9.590377	9.375935
1884	0	-18.22701	-16.21587	-2.011135	0.1010452	0.8322296	0.3096097	6.859773	9.149493
1885	1	-18.31212	-17.1543	-1.157823	0.06789308	0.7542627	0.2665301	10.20939	9.263325
1886	0	-19.77268	-17.03914	-2.733537	0.1351406	0.8742723	0.3092687	5.129081	8.567859
1887	1	-18.96545	-17.34171	-1.623741	0.09125775	0.814616	0.2586841	7.595489	8.795738
1888	0	-18.31288	-16.75798	-1.554895	0.0759454	0.7787623	0.3341834	9.126915	9.053862
1889	1	-18.23004	-16.31231	-1.917732	0.08946927	0.8110084	0.3605209	7.747321	9.374021
1890	0	-18.54101	-17.03841	-1.502597	0.07507364	0.7763299	0.3230768	9.232897	9.003245
1891	1	-19.94022	-18.07691	-1.863304	0.100314	0.8310262	0.2712386	6.909777	9.355714
1892	0	-18.62335	-16.64227	-1.981081	0.09091258	0.81393	0.3725133	7.624327	9.416956
1893	1	-17.90176	-16.02257	-1.879183	0.09856481	0.8280787	0.2860006	7.0324	8.996839
1894	0	-16.71162	-15.59017	-1.121454	0.06187368	0.7325062	0.2920281	11.20262	9.897301
1895	1	-16.67871	-15.40061	-1.278097	0.0711004	0.7645907	0.2808167	9.74885	9.824659
1896	0	-18.163	-16.57463	-1.588373	0.07837593	0.7852918	0.3281895	8.843878	9.877006
1897	1	-18.40155	-17.43551	-0.9660404	0.07082696	0.7637412	0.2067371	9.786488	9.883367
1898	0	-17.46192	-15.73093	-1.730993	0.09077374	0.8136527	0.2909439	7.635988	9.140503
1899	1	-21.28683	-18.3488	-2.938027	0.1227035	0.8615813	0.4940399	5.648961	8.372246
1900	0	-17.71467	-16.06742	-1.647247	0.0905589	0.8132221	0.2687934	7.654103	9.220259
1901	1	-19.94253	-16.91721	-3.025322	0.1318912	0.8711843	0.4436114	5.255448	8.633316
1902	0	-17.2368	-15.75973	-1.477071	0.08304488	0.7968744	0.2659251	8.346658	9.343235
1903	1	-18.30665	-16.14626	-2.160399	0.09997163	0.830457	0.3677332	6.933439	9.012141
1904	0	-17.47384	-16.23426	-1.239586	0.06137161	0.7305358	0.3321664	11.29426	9.863551
1905	1	-17.65501	-16.01746	-1.63755	0.08808966	0.8081329	0.2805197	7.868655	9.373862
1906	0	-20.03742	-18.48735	-1.550068	0.08563478	0.8028058	0.2707659	8.094225	8.672541
1907	1	-16.80017	-15.42093	-1.379236	0.07523157	0.7767742	0.2846266	9.213515	9.499047
1908	0	-17.2184	-16.03516	-1.183245	0.07410576	0.7735709	0.2396254	9.353485	9.71734
1909	1	-18.12114	-15.97885	-2.142293	0.1063825	0.8405341	0.3152019	6.515613	8.868536
1910	0	-19.07302	-16.33095	-2.742072	0.1296676	0.8689831	0.3503327	5.34557	8.633433
1911	1	-20.08271	-17.46329	-2.61942	0.1177284	0.8557678	0.3992472	5.887681	8.372278
1912	0	-18.44173	-16.51285	-1.928873	0.09196587	0.8160083	0.3457493	7.537005	9.432663
1913	1	-17.64821	-15.95379	-1.694422	0.08916179	0.8103747	0.2902565	7.774038	8.981094
1914	0	-17.29698	-15.82302	-1.473955	0.07876842	0.7863127	0.2902798	8.79981	9.194437
1915	1	-16.57496	-15.58754	-0.9874181	0.06551618	0.7460646	0.2363988	10.57979	9.997904
1916	0	-18.7424	-16.93227	-1.810122	0.07930779	0.7877009	0.4016441	8.739964	9.372881
1917	1	-20.62611	-17.07718	-3.548925	0.1642188	0.896505	0.3771193	4.220877	8.686197
1918	0	-18.13402	-16.03073	-2.103282	0.1048175	0.838183	0.3133785	6.612896	8.804369
1919	1	-16.96918	-15.49493	-1.474252	0.0763641	0.7799132	0.3055647	9.076872	9.489738
1920	0	-17.14509	-15.74209	-1.403002	0.07092178	0.7640365	0.319385	9.773403	9.545299
1921	1	-17.17047	-16.01024	-1.160223	0.07245239	0.76871	0.2425332	9.566933	9.841678
1922	0	-20.81196	-18.2846	-2.52736	0.1048977	0.8383052	0.4780845	6.607838	9.235966
1923	1	-18.87817	-16.39923	-2.478931	0.1156318	0.8531715	0.3627021	5.994435	8.958645
1924	0	-17.75643	-16.31899	-1.437439	0.07618775	0.7794298	0.2956248	9.097882	9.920454
1925	1	-17.69758	-16.42951	-1.268075	0.07218112	0.7678941	0.2717132	9.602888	9.242023
1926	0	-17.30059	-15.86254	-1.438047	0.07554473	0.7776505	0.2998684	9.175321	9.822582
1927	1	-18.98531	-17.30874	-1.676577	0.07283893	0.7698635	0.4031426	9.516163	9.908367
1928	0	-20.29804	-18.44381	-1.854235	0.08594672	0.8034982	0.3646004	8.064847	8.531914
1929	1	-17.65023	-15.9946	-1.655631	0.0789584	0.7868036	0.3467103	8.778638	9.328373
1930	0	-16.51607	-15.35469	-1.161381	0.0682759	0.7555385	0.2653161	10.15215	9.929667
1931	1	-17.73606	-16.5126	-1.22346	0.06014029	0.7255927	0.3355055	11.5255	9.8361
1932	0	-18.34821	-16.78999	-1.558215	0.08918587	0.8104244	0.2531664	7.771939	9.38014
1933	1	-17.85135	-15.982	-1.869349	0.08845175	0.8088956	0.3509905	7.836444	9.245483
1934	0	-18.86355	-17.39245	-1.471101	0.06368332	0.7393999	0.3986549	10.88428	9.844932
1935	1	-21.11544	-19.34107	-1.774377	0.07898201	0.7868644	0.3902294	8.776013	8.548342
1936	0	-17.57709	-15.73303	-1.844064	0.09102762	0.8141592	0.3240231	7.614691	9.097578
1937	1	-17.72798	-16.3695	-1.358482	0.07946598	0.7881049	0.2548232	8.722565	9.149966
1938	0	-17.12109	-15.71145	-1.409638	0.07076606	0.7635513	0.3225758	9.79491	9.8372
1939	1	-17.28987	-15.99285	-1.297012	0.0735193	0.7718684	0.2718602	9.428098	9.30326
1940	0	-18.52739	-16.70548	-1.821913	0.09664282	0.8247234	0.2813244	7.172257	8.753565
1941	1	-17.96345	-16.31302	-1.650424	0.07826572	0.7850035	0.3500167	8.856332	9.17966
1942	0	-16.94754	-15.4929	-1.454632	0.07765023	0.7833801	0.2915613	8.926531	9.384889
1943	1	-21.26762	-18.99548	-2.27214	0.09875556	0.8284049	0.421957	7.018817	8.304022
1944	0	-17.34723	-15.63083	-1.716402	0.0866687	0.8050832	0.3128263	7.997665	9.208214
1945	1	-20.55382	-17.72311	-2.830702	0.1417487	0.8801199	0.2962346	4.889971	8.536201
1946	0	-19.78896	-17.25624	-2.532716	0.1119156	0.8483372	0.4141487	6.193484	8.494773
1947	1	-17.89224	-16.40028	-1.491953	0.07441247	0.7744519	0.3241727	9.314934	9.173808
1948	0	-21.94439	-18.63849	-3.305904	0.1398333	0.8784813	0.49621	4.956954	8.185371
1949	1	-17.50452	-15.89566	-1.608854	0.0839724	0.7990369	0.2974708	8.254464	9.514983
1950	0	-19.16788	-17.36787	-1.800003	0.08793852	0.8078129	0.3310614	7.88218	9.720265
1951	1	-23.23118	-21.50183	-1.729349	0.06937413	0.7591323	0.4574125	9.991436	8.524704
1952	0	-22.31471	-18.98445	-3.330263	0.158116	0.8925134	0.34495	4.383788	8.186151
1953	1	-19.84144	-16.90957	-2.931873	0.1333667	0.872605	0.3915796	5.197302	8.413222
1954	0	-20.4569	-18.56246	-1.894442	0.09004971	0.8121938	0.3479098	7.697383	8.45185
1955	1	-17.02819	-16.14183	-0.8863652	0.06431693	0.741739	0.2191849	10.77706	9.911691
1956	0	-16.77175	-15.52906	-1.242686	0.07223404	0.7680537	0.2646043	9.595853	9.803789
1957	1	-23.13203	-20.54304	-2.58899	0.1035748	0.8362677	0.5229517	6.692237	8.159907
1958	0	-20.5	-19.00083	-1.499168	0.07142597	0.7655949	0.3478823	9.704415	8.779612
1959	1	-22.70992	-20.51909	-2.190823	0.08146635	0.7930919	0.5614164	8.508386	9.046168
1960	0	-16.59159	-15.38864	-1.202945	0.06492991	0.7439664	0.2969275	10.67531	9.931277
1961	1	-17.0803	-16.22108	-0.8592213	0.06346113	0.7385706	0.2172245	10.92239	9.928717
1962	0	-18.88449	-16.59402	-2.290469	0.1162417	0.8539363	0.2965384	5.96298	8.684465
1963	1	-17.76764	-16.06836	-1.699283	0.08491788	0.801197	0.3191565	8.162558	8.995183
1964	0	-19.65349	-18.04035	-1.613145	0.09636367	0.8242255	0.2296748	7.193034	8.926472
1965	1	-17.65972	-16.12906	-1.53066	0.0822051	0.7948785	0.285609	8.431924	9.043355
1966	0	-17.08598	-15.79785	-1.288134	0.07071825	0.763402	0.2859589	9.801532	9.426033
1967	1	-16.65267	-15.47524	-1.177426	0.06323796	0.7377329	0.3000269	10.96094	9.95122
1968	0	-16.87604	-15.71086	-1.165178	0.07159945	0.7661268	0.2481897	9.680901	9.565113
1969	1	-18.84326	-17.22457	-1.618689	0.08446135	0.8001595	0.2973101	8.206679	8.776548
1970	0	-19.68684	-17.43034	-2.256498	0.09679795	0.8249988	0.4330281	7.160763	9.271218
1971	1	-19.07336	-17.02426	-2.049102	0.1088297	0.8440798	0.2726239	6.369101	8.704347
1972	0	-16.582	-15.33837	-1.243625	0.06813118	0.7550576	0.2889451	10.17372	9.897822
1973	1	-17.53952	-15.9198	-1.619715	0.08123768	0.792533	0.3186862	8.532336	9.599236
1974	0	-17.80585	-16.4929	-1.312953	0.0713672	0.7654142	0.289136	9.712405	9.226428
1975	1	-22.43833	-20.12778	-2.31055	0.08802643	0.8079992	0.5505872	7.874307	8.82615
1976	0	-16.53604	-15.40859	-1.127454	0.06860608	0.7566291	0.254675	10.10329	9.775056
1977	1	-19.94295	-17.46448	-2.478467	0.1149352	0.8522886	0.3679324	6.030764	9.19954
1978	0	-17.55589	-16.0754	-1.480488	0.08479262	0.8009133	0.2571205	8.174617	9.171569
1979	1	-17.67997	-16.71377	-0.9662026	0.06950277	0.759547	0.2126631	9.972944	9.767063
1980	0	-17.926	-16.79764	-1.128362	0.05936272	0.7223879	0.3101452	11.67647	9.684875
1981	1	-18.47956	-16.33132	-2.148245	0.1000795	0.8306368	0.3624603	6.925965	9.169411
1982	0	-19.15934	-17.30649	-1.85285	0.07971354	0.7887342	0.4155838	8.695476	9.221636
1983	1	-21.17982	-18.75216	-2.427659	0.1284909	0.8677879	0.2622871	5.394524	8.822107
1984	0	-19.62905	-16.67814	-2.95091	0.1352329	0.8743579	0.38361	5.125582	8.817167
1985	1	-18.65698	-16.55335	-2.10363	0.09518127	0.8220863	0.384614	7.282391	9.233715
1986	0	-16.70888	-15.71313	-0.9957479	0.06616603	0.7483546	0.2351116	10.47588	9.830239
1987	1	-21.79918	-19.47007	-2.329107	0.09646822	0.8244123	0.4689088	7.185238	9.70801
1988	0	-18.0109	-16.46624	-1.54466	0.07085874	0.7638403	0.3684824	9.782099	9.633534
1989	1	-18.12097	-16.00398	-2.11699	0.09960755	0.8298476	0.3548425	6.958781	8.980202
1990	0	-19.76603	-17.19653	-2.5695	0.1137721	0.8507908	0.4130682	6.092416	8.489818
1991	1	-19.25362	-17.20907	-2.044551	0.0922556	0.8165722	0.3857708	7.513334	9.511256
1992	0	-18.38068	-16.75358	-1.627101	0.08517019	0.801766	0.2953455	8.138378	8.844325
1993	1	-17.1492	-15.74843	-1.40077	0.07543807	0.7773527	0.2895505	9.188295	9.301785
1994	0	-18.94359	-16.93511	-2.008479	0.09550651	0.8226797	0.3472993	7.257591	8.634498
1995	1	-20.66168	-17.45747	-3.204214	0.1460888	0.8836751	0.3925125	4.744698	8.903465
1996	0	-17.12684	-16.09113	-1.035713	0.06975104	0.7603437	0.2267736	9.937446	9.74393
1997	1	-20.10998	-17.76802	-2.34196	0.1075813	0.8422904	0.3751936	6.443008	9.354609
