Iteration	Posterior	Likelihood	Prior	sigma2
26280	-13.04049	-15.16804	2.127551	0.02978219
26290	-12.96391	-14.92122	1.95731	0.03530945
26300	-12.95937	-14.93455	1.975181	0.03468407
26310	-13.00011	-15.09058	2.090469	0.03090729
26320	-13.53147	-15.86339	2.331918	0.02427733
26330	-13.3871	-15.67577	2.288672	0.02535025
26340	-13.91215	-16.33477	2.422624	0.02217214
26350	-13.11442	-14.91664	1.802223	0.04123294
26360	-13.6356	-15.99504	2.359446	0.02361815
26370	-13.10933	-14.9148	1.805472	0.04109922
26380	-13.16436	-15.36617	2.201808	0.02765076
26390	-15.06352	-16.28658	1.223055	0.07358242
26400	-12.99425	-14.89754	1.903291	0.03726929
26410	-14.67918	-15.98464	1.305457	0.06776214
26420	-12.97412	-14.90785	1.933734	0.03615182
26430	-12.96093	-14.98273	2.021799	0.03310427
26440	-12.96574	-14.91788	1.95214	0.03549249
26450	-15.45826	-16.60237	1.144113	0.07962654
26460	-15.1161	-16.32834	1.212244	0.07438225
26470	-14.72734	-16.02211	1.294771	0.06849016
26480	-12.99328	-14.89781	1.904536	0.03722293
26490	-13.00847	-14.89514	1.886674	0.03789377
26500	-13.13513	-14.9246	1.78947	0.04176218
26510	-12.98255	-15.05092	2.068362	0.03159816
26520	-13.24791	-14.97758	1.729666	0.04433589
26530	-13.03052	-14.89537	1.864847	0.03872999
26540	-13.67864	-15.24465	1.566007	0.05221942
26550	-13.04309	-14.89692	1.853831	0.03915898
26560	-13.00634	-14.89534	1.889007	0.03780546
26570	-12.96662	-14.91648	1.949859	0.03557354
26580	-13.20828	-14.95748	1.749206	0.043478
26590	-13.52348	-15.14149	1.61801	0.04957325
26600	-12.9658	-14.91778	1.951972	0.03549843
26610	-12.99177	-15.07248	2.08071	0.0312104
26620	-12.96347	-14.92213	1.958667	0.03526157
26630	-14.39336	-15.76481	1.371455	0.06343438
26640	-13.19998	-14.95345	1.753469	0.04329305
26650	-12.96211	-14.92529	1.963172	0.03510307
26660	-12.99702	-15.084	2.086977	0.03101541
26670	-13.09702	-14.91058	1.813554	0.04076838
26680	-14.00158	-15.47283	1.471244	0.05740992
26690	-12.99201	-14.89819	1.906185	0.0371616
26700	-13.06254	-14.90074	1.838202	0.0397758
26710	-13.19712	-14.95208	1.754955	0.04322875
26720	-13.31014	-15.01144	1.701298	0.04561164
26730	-15.01951	-16.2517	1.232183	0.07291379
26740	-13.39984	-15.06396	1.664123	0.04733914
26750	-13.1404	-15.33024	2.189845	0.02798353
26760	-13.21775	-14.96216	1.744414	0.04368683
26770	-13.11888	-14.91829	1.79941	0.04134912
26780	-13.11144	-14.91556	1.80412	0.04115481
26790	-14.11788	-15.55811	1.440236	0.05921798
26800	-14.63527	-15.95057	1.315301	0.06709841
26810	-13.32159	-15.01793	1.696333	0.04583868
26820	-13.26584	-15.51148	2.245637	0.02646503
26830	-15.08849	-16.3064	1.217908	0.07396211
26840	-12.96727	-15.00806	2.040783	0.03248172
26850	-13.04028	-14.8965	1.856219	0.03906559
26860	-13.58818	-15.18384	1.595657	0.05069381
26870	-13.50759	-15.13126	1.623668	0.04929352
26880	-13.01209	-14.8949	1.882814	0.03804033
26890	-13.14979	-15.34442	2.194628	0.02785001
26900	-12.95847	-14.96685	2.008381	0.03355144
26910	-15.42389	-16.57468	1.150796	0.07909617
26920	-13.50682	-15.83182	2.325	0.02444586
26930	-12.96861	-14.91369	1.945083	0.03574383
26940	-12.96664	-14.91645	1.949816	0.03557507
26950	-12.97416	-14.90782	1.933654	0.03615469
26960	-13.43769	-15.08715	1.649461	0.04803837
26970	-13.01971	-15.12977	2.110059	0.03030771
26980	-13.02381	-14.89491	1.871103	0.03848846
26990	-13.69877	-15.2584	1.559632	0.05255337
27000	-13.49816	-15.12522	1.627059	0.04912668
27010	-13.16691	-14.93809	1.771182	0.04253296
27020	-13.07804	-14.90475	1.826714	0.04023539
27030	-13.0855	-14.90693	1.821435	0.04044834
27040	-13.18605	-14.94683	1.760788	0.04297736
27050	-12.96703	-15.00724	2.040205	0.03250052
27060	-13.83978	-15.35667	1.516884	0.0548486
27070	-13.03664	-15.16115	2.124505	0.02987302
27080	-13.10966	-14.91492	1.805261	0.04110789
27090	-13.01595	-14.89478	1.87883	0.0381922
27100	-12.97412	-14.90785	1.933735	0.03615176
27110	-13.43231	-15.08382	1.651513	0.04793989
27120	-15.41923	-16.57094	1.151704	0.07902441
27130	-13.07356	-15.22474	2.151182	0.02908663
27140	-13.79231	-15.32324	1.530927	0.05408375
27150	-12.9879	-15.06367	2.075768	0.031365
27160	-13.62469	-15.98137	2.356678	0.02368361
27170	-13.69845	-16.07337	2.374926	0.02325534
27180	-12.97522	-14.90692	1.9317	0.03622542
27190	-13.07691	-15.23028	2.153371	0.02902305
27200	-12.95842	-14.94008	1.981664	0.03445993
27210	-12.99683	-15.08358	2.086756	0.03102225
27220	-13.18202	-14.94496	1.762939	0.04288497
27230	-12.96585	-15.00312	2.037273	0.03259594
27240	-13.27354	-14.99122	1.71768	0.04487053
27250	-14.5084	-15.85272	1.344321	0.06517915
27260	-13.03293	-15.15441	2.121486	0.02996336
27270	-13.20616	-15.42718	2.221018	0.02712466
27280	-13.2882	-14.99922	1.711018	0.04517044
27290	-13.73068	-15.28036	1.549673	0.05307933
27300	-13.01723	-14.89477	1.877546	0.03824125
27310	-13.18557	-15.39736	2.211789	0.02737614
27320	-12.97898	-15.04192	2.062945	0.03176978
27330	-13.43633	-15.74054	2.304212	0.02495936
27340	-12.95878	-14.93771	1.978931	0.03455423
27350	-12.97183	-14.91001	1.938179	0.03599145
27360	-13.60032	-15.1919	1.591575	0.05090116
27370	-15.75641	-16.84387	1.087463	0.08426764
27380	-13.60647	-15.19599	1.589521	0.05100585
27390	-13.06803	-14.90208	1.834043	0.03994158
27400	-12.95901	-14.97126	2.012251	0.03342185
27410	-12.98268	-15.05124	2.068552	0.03159216
27420	-13.43248	-15.08393	1.651448	0.04794301
27430	-13.07735	-15.231	2.15365	0.02901494
27440	-14.95658	-16.20195	1.245363	0.0719591
27450	-13.16114	-15.36139	2.200247	0.02769396
27460	-14.34574	-16.84901	2.503274	0.02045418
27470	-13.10159	-14.91211	1.810521	0.04089224
27480	-12.95849	-14.93959	1.981101	0.03447933
27490	-13.6539	-15.22785	1.57395	0.05180627
27500	-13.20736	-15.4289	2.22154	0.0271105
27510	-13.68431	-16.05582	2.37151	0.02333493
27520	-12.95847	-14.93972	1.981246	0.03447432
27530	-12.96358	-14.9219	1.958317	0.03527391
27540	-14.90513	-16.16138	1.256258	0.07117939
27550	-14.72373	-16.0193	1.29557	0.06843547
27560	-12.99522	-14.89729	1.902065	0.03731503
27570	-15.05864	-16.2827	1.224064	0.07350819
27580	-12.97854	-15.04079	2.06225	0.03179188
27590	-12.96572	-14.91792	1.952198	0.03549044
27600	-13.50164	-15.12745	1.625804	0.04918835
27610	-13.29412	-15.00249	1.708368	0.04529031
27620	-13.04995	-14.89809	1.848138	0.03938256
27630	-13.5597	-15.16507	1.605367	0.05020394
27640	-12.95941	-14.93438	1.97497	0.03469138
27650	-13.11971	-15.29854	2.178827	0.02829354
27660	-13.79782	-16.19578	2.39796	0.02272579
27670	-13.15047	-15.34544	2.194972	0.02784043
27680	-14.3622	-15.74115	1.37895	0.06296073
27690	-14.65928	-15.96919	1.309905	0.0674614
27700	-13.24439	-14.97574	1.731354	0.04426115
27710	-12.98495	-14.90089	1.915943	0.03680074
27720	-12.9577	-14.95614	1.998439	0.03388668
27730	-13.37294	-15.04783	1.674883	0.04683253
27740	-13.11642	-14.91738	1.800955	0.04128526
27750	-13.00102	-15.09249	2.091471	0.03087634
27760	-13.92726	-15.41908	1.491811	0.05624123
27770	-13.10333	-14.91271	1.80937	0.04093931
27780	-14.49867	-17.0268	2.528135	0.01995193
27790	-13.06895	-15.21707	2.148124	0.02917572
27800	-13.03314	-14.89562	1.862485	0.03882157
27810	-13.26655	-14.98746	1.720902	0.04472617
27820	-13.02169	-14.89483	1.873143	0.03841002
27830	-13.07159	-15.22147	2.149884	0.02912442
27840	-13.31952	-15.01675	1.697225	0.0457978
27850	-13.0089	-14.89511	1.88621	0.03791136
27860	-12.95765	-14.95096	1.993307	0.03406104
27870	-13.07522	-15.22748	2.152269	0.02905505
27880	-16.31128	-17.29866	0.9873731	0.09313852
27890	-13.11366	-14.91636	1.8027	0.04121328
27900	-13.2452	-14.97616	1.730966	0.04427832
27910	-13.52433	-15.85426	2.329931	0.02432562
27920	-13.05209	-14.8985	1.846408	0.03945075
27930	-12.96261	-14.99055	2.027932	0.03290187
27940	-14.17735	-15.60222	1.424873	0.06013474
27950	-13.03929	-14.89636	1.857071	0.03903231
27960	-13.09229	-15.25528	2.162999	0.02874496
27970	-13.7562	-15.29804	1.541837	0.05349689
27980	-14.99751	-16.23428	1.236774	0.07257981
27990	-12.99314	-14.89785	1.904709	0.03721647
28000	-13.8523	-15.36554	1.513234	0.0550492
28010	-13.87264	-15.37999	1.507348	0.05537414
28020	-13.29339	-15.00208	1.708695	0.04527549
28030	-13.22234	-14.96446	1.742119	0.04378721
28040	-13.00301	-14.89576	1.892744	0.03766445
28050	-12.9612	-14.9278	1.966597	0.03498306
28060	-13.00238	-14.89585	1.893473	0.03763702
28070	-13.06658	-14.90171	1.835136	0.03989794
28080	-13.86247	-16.2746	2.412127	0.02240611
28090	-13.87292	-15.38019	1.507268	0.05537856
28100	-12.95825	-14.94147	1.983222	0.03440627
28110	-13.4032	-15.066	1.662798	0.04740191
28120	-12.97479	-14.90728	1.932493	0.0361967
28130	-13.65749	-15.23028	1.572788	0.05186648
28140	-13.03894	-15.16527	2.126331	0.02981852
28150	-13.05935	-14.90001	1.840666	0.03967793
28160	-15.34697	-16.51285	1.165874	0.07791253
28170	-13.03988	-15.16695	2.127075	0.02979635
28180	-12.96633	-14.91692	1.950592	0.03554746
28190	-13.06293	-14.90083	1.837903	0.0397877
28200	-13.0623	-14.90069	1.838386	0.03976848
28210	-14.59783	-17.14132	2.543488	0.01964796
28220	-13.48561	-15.11722	1.631615	0.04890337
28230	-13.76323	-15.30293	1.539698	0.05361144
28240	-12.96913	-14.91304	1.943916	0.03578558
28250	-13.61297	-15.20033	1.587359	0.05111622
28260	-14.66388	-15.97275	1.308876	0.0675309
28270	-14.15962	-15.58904	1.42942	0.05986193
28280	-13.10968	-14.91493	1.80525	0.04110833
28290	-13.05909	-15.20044	2.141349	0.02937406
28300	-13.09955	-14.91142	1.811872	0.04083702
28310	-12.9871	-15.06179	2.074696	0.03139866
28320	-13.02504	-14.89498	1.869931	0.03853357
28330	-13.53324	-15.14781	1.61457	0.04974404
28340	-13.61314	-15.96686	2.35372	0.02375377
28350	-13.40862	-15.06929	1.660674	0.0475027
28360	-14.5078	-15.85226	1.344462	0.06517
28370	-14.0948	-15.54109	1.446283	0.05886098
28380	-13.05508	-15.19358	2.138497	0.02945796
28390	-13.04172	-15.17024	2.128515	0.02975347
28400	-14.78073	-16.06379	1.283055	0.06929728
28410	-13.51534	-15.84275	2.327409	0.02438704
28420	-12.97822	-14.90469	1.926471	0.03641533
28430	-13.70179	-15.26047	1.558682	0.05260328
28440	-13.03948	-14.89639	1.856908	0.03903866
28450	-13.36752	-15.04461	1.677088	0.04672937
28460	-12.96309	-14.92296	1.959872	0.0352191
28470	-13.09746	-14.91072	1.813262	0.04078027
28480	-14.93359	-16.18381	1.250219	0.07161055
28490	-13.8473	-15.36199	1.514689	0.05496913
28500	-13.2872	-14.99867	1.71147	0.04515001
28510	-12.97522	-14.90693	1.931711	0.03622501
28520	-13.01898	-14.89478	1.875796	0.03830825
28530	-14.25488	-15.66017	1.405292	0.06132383
28540	-15.16647	-17.78884	2.62237	0.01815762
28550	-13.06461	-15.2098	2.145186	0.02926155
28560	-13.03325	-15.15499	2.121746	0.02995556
28570	-13.01992	-15.13017	2.110247	0.030302
28580	-13.06463	-15.20982	2.145196	0.02926128
28590	-13.22502	-14.96581	1.74079	0.04384546
28600	-15.77482	-16.85886	1.084037	0.0845568
28610	-14.06362	-15.51815	1.454537	0.05837713
28620	-12.9887	-15.06552	2.076817	0.03133213
28630	-13.10269	-14.91248	1.809792	0.04092203
28640	-14.0543	-15.51132	1.45702	0.05823234
28650	-13.89726	-15.39756	1.500299	0.05576588
28660	-13.53487	-15.86773	2.332857	0.02425454
28670	-13.72027	-16.1004	2.380128	0.02313469
28680	-14.11508	-16.57763	2.462544	0.02130447
28690	-13.92184	-15.41518	1.493336	0.05615549
28700	-13.63991	-16.00045	2.360534	0.02359245
28710	-13.01564	-14.89479	1.879151	0.03817991
28720	-13.03607	-15.16011	2.124042	0.02988687
28730	-13.6882	-15.25117	1.56297	0.05237824
28740	-14.28392	-15.682	1.398082	0.0617676
28750	-13.61859	-15.20409	1.585495	0.05121161
28760	-12.9897	-14.89896	1.909259	0.03704755
28770	-13.14361	-15.33511	2.191498	0.0279373
28780	-13.23774	-14.9723	1.734558	0.04411956
28790	-12.9751	-14.90703	1.931927	0.03621719
28800	-12.96889	-15.01335	2.044455	0.03236269
28810	-12.95776	-14.94747	1.989714	0.03418363
28820	-12.96432	-14.9204	1.956079	0.03535296
28830	-13.67312	-15.24089	1.567768	0.05212751
28840	-13.10257	-14.91244	1.809875	0.04091865
28850	-13.30052	-15.00605	1.705527	0.04541918
28860	-13.47808	-15.11245	1.634372	0.04876873
28870	-15.25016	-16.43527	1.185108	0.07642826
28880	-14.69921	-16.00021	1.300998	0.06806495
28890	-13.25561	-14.98163	1.726018	0.04449792
28900	-14.19216	-15.61325	1.421094	0.06036246
28910	-13.27111	-14.9899	1.718798	0.04482037
28920	-13.27759	-15.52776	2.250171	0.02634531
28930	-13.08148	-15.23778	2.156298	0.02893822
28940	-13.51438	-15.84152	2.32714	0.0243936
28950	-13.28589	-14.99795	1.71206	0.04512342
28960	-13.56784	-15.17041	1.602572	0.05034447
28970	-16.21881	-17.22244	1.003633	0.0916363
28980	-13.35729	-15.03858	1.681291	0.0465334
28990	-13.28209	-15.53397	2.251884	0.02630021
29000	-13.03517	-15.15848	2.123313	0.02990865
29010	-16.40287	-17.37429	0.9714163	0.09463663
29020	-12.98137	-14.90273	1.921355	0.03660213
29030	-12.96973	-14.91231	1.94258	0.03583341
29040	-13.02006	-14.89479	1.874729	0.03834914
29050	-13.66972	-16.03767	2.367947	0.02341821
29060	-14.74366	-16.03484	1.291176	0.06873682
29070	-12.96275	-14.92374	1.960988	0.03517984
29080	-12.99586	-15.08149	2.085629	0.03105724
29090	-13.33829	-15.02751	1.689218	0.04616595
29100	-13.04604	-14.8974	1.851353	0.03925616
29110	-13.05046	-15.18558	2.135128	0.02955738
29120	-13.24312	-14.97508	1.731962	0.04423422
29130	-13.24508	-15.48247	2.237391	0.02668416
29140	-13.38629	-15.0558	1.669505	0.04708509
29150	-14.662	-15.97129	1.309297	0.06750246
29160	-14.59771	-15.92151	1.3238	0.06653056
29170	-13.0778	-14.90469	1.826882	0.04022862
29180	-13.11103	-14.91541	1.804382	0.04114403
29190	-12.95904	-14.97151	2.012465	0.03341469
29200	-15.04627	-17.65308	2.606812	0.01844233
29210	-14.5747	-15.90374	1.329045	0.06618248
29220	-12.95777	-14.94733	1.989563	0.03418879
29230	-13.0321	-14.89552	1.863417	0.03878539
29240	-13.12344	-15.30431	2.180869	0.02823585
29250	-13.39814	-15.69038	2.29224	0.02525998
29260	-13.72594	-16.10741	2.381466	0.02310375
29270	-13.40595	-15.06767	1.66172	0.04745304
29280	-13.29024	-15.00035	1.710103	0.04521179
29290	-13.17192	-14.94034	1.768416	0.04265074
29300	-13.85694	-15.36882	1.511888	0.05512331
29310	-15.36749	-16.52933	1.161834	0.07822792
29320	-13.45299	-15.09667	1.643682	0.04831676
29330	-15.26983	-16.451	1.181177	0.07672932
29340	-12.99085	-15.07042	2.079566	0.03124611
29350	-13.34073	-15.02892	1.688189	0.04621349
29360	-13.09919	-15.26633	2.167134	0.02862632
29370	-12.95773	-14.95694	1.999213	0.03386046
29380	-15.09077	-16.30821	1.217438	0.07399686
29390	-13.03065	-14.89538	1.864725	0.03873469
29400	-13.12328	-14.91995	1.796677	0.04146228
29410	-13.83807	-15.35545	1.517385	0.05482114
29420	-13.09346	-15.25717	2.163708	0.02872458
29430	-13.26927	-14.98892	1.719644	0.04478249
29440	-12.96598	-14.91749	1.951516	0.03551463
29450	-13.08476	-14.90671	1.821948	0.04042761
29460	-12.96773	-14.91487	1.947134	0.03567062
29470	-13.28928	-15.54388	2.254594	0.02622903
29480	-12.99459	-14.89745	1.902865	0.03728519
29490	-13.19881	-14.95289	1.754076	0.04326676
29500	-13.29256	-15.00163	1.709064	0.04525878
29510	-14.10149	-15.54602	1.444525	0.05896452
29520	-14.18674	-15.60921	1.422474	0.06027917
29530	-13.4081	-15.06898	1.660876	0.04749313
29540	-15.39378	-16.55046	1.156678	0.07863229
29550	-13.20635	-14.95654	1.75019	0.04343521
29560	-16.07174	-17.10157	1.029821	0.08926769
29570	-13.02057	-15.13141	2.110836	0.03028415
29580	-13.43583	-15.086	1.65017	0.04800431
29590	-14.00433	-15.47483	1.470495	0.05745292
29600	-12.95787	-14.95981	2.001942	0.03376818
29610	-12.97614	-15.03446	2.058314	0.03191727
29620	-12.98033	-15.04536	2.065038	0.03170335
29630	-14.91268	-16.16733	1.254651	0.07129384
29640	-13.17571	-15.38292	2.207214	0.02750168
29650	-13.86787	-15.37659	1.508725	0.05529796
29660	-14.12247	-15.56151	1.439038	0.05928894
29670	-14.18262	-15.60614	1.423526	0.06021583
29680	-13.0067	-15.1042	2.097495	0.03069089
29690	-14.34106	-15.72514	1.384073	0.06263901
29700	-13.27291	-14.99088	1.71797	0.04485753
29710	-13.03108	-14.89542	1.864342	0.03874955
29720	-12.97957	-14.90381	1.924239	0.03649672
29730	-13.64184	-15.21971	1.577862	0.05160396
29740	-13.81185	-15.33695	1.525108	0.05439937
29750	-13.25537	-15.49689	2.241518	0.02657425
29760	-12.97706	-14.90551	1.928445	0.0363435
29770	-13.25684	-15.49894	2.242101	0.02655878
29780	-13.13048	-14.92275	1.79227	0.04164541
29790	-13.62486	-15.20829	1.583425	0.05131773
29800	-13.04144	-15.16974	2.128297	0.02975997
29810	-15.97395	-17.02142	1.047471	0.08770592
29820	-13.17311	-14.94088	1.767767	0.04267842
29830	-12.95794	-14.9609	2.002964	0.0337337
29840	-14.21021	-15.62672	1.416514	0.06063952
29850	-13.00536	-14.89545	1.890096	0.03776433
29860	-13.9569	-15.44043	1.483534	0.05670868
29870	-13.03559	-15.15924	2.123654	0.02989847
29880	-13.11982	-14.91864	1.798826	0.04137326
29890	-13.07772	-14.90466	1.826939	0.04022633
29900	-12.9691	-15.01403	2.044921	0.0323476
29910	-13.30216	-15.00696	1.7048	0.04545218
29920	-12.96112	-14.98365	2.02253	0.03308006
29930	-12.96854	-14.91378	1.945233	0.03573847
29940	-12.99014	-14.8988	1.90866	0.03706972
29950	-13.01653	-14.89478	1.878243	0.03821461
29960	-12.99099	-14.89852	1.907528	0.03711173
29970	-13.14042	-15.33028	2.189858	0.02798315
29980	-12.97136	-15.02095	2.049584	0.03219713
29990	-13.50155	-15.82505	2.323498	0.0244826
30000	-13.13674	-15.32469	2.187949	0.02803664
30010	-13.41693	-15.07436	1.657437	0.04765671
30020	-14.39163	-16.90253	2.510896	0.02029887
30030	-13.55961	-15.16501	1.605398	0.05020239
30040	-14.13018	-15.56721	1.437031	0.05940806
30050	-13.00318	-14.89573	1.892555	0.03767159
30060	-12.96196	-14.98764	2.025683	0.03297594
30070	-12.95821	-14.9643	2.006092	0.03362832
30080	-14.50702	-17.03647	2.52945	0.0199257
30090	-13.49986	-15.1263	1.626448	0.04915669
30100	-14.16013	-15.58942	1.429288	0.05986987
30110	-13.06306	-15.20718	2.144117	0.02929285
30120	-15.34674	-16.51266	1.165921	0.07790888
30130	-13.03023	-14.89534	1.865109	0.03871983
30140	-12.98149	-15.04829	2.066798	0.03164762
30150	-12.96258	-14.99041	2.027831	0.03290518
30160	-14.73359	-17.29723	2.563643	0.01925591
30170	-13.10198	-14.91224	1.81026	0.0409029
30180	-13.16135	-14.93563	1.774282	0.0424013
30190	-14.39596	-16.90756	2.511607	0.02028444
30200	-13.08304	-14.9062	1.823159	0.04037869
30210	-16.55715	-17.502	0.9448558	0.09718391
30220	-13.0798	-15.23502	2.155226	0.02896926
30230	-13.08576	-15.24475	2.158988	0.02886047
30240	-12.97655	-14.90589	1.929338	0.03631108
30250	-13.14578	-14.92896	1.783181	0.04202565
30260	-13.14578	-14.92896	1.783181	0.04202565
30270	-13.03624	-15.16041	2.124178	0.02988281
30280	-14.05316	-15.51049	1.457324	0.05821461
30290	-13.40026	-15.06422	1.663956	0.04734706
30300	-13.06044	-15.20273	2.142296	0.02934626
30310	-13.90457	-15.40279	1.498222	0.0558818
30320	-14.51298	-15.85624	1.343258	0.06524849
30330	-13.24026	-14.9736	1.733339	0.04417334
30340	-13.59189	-15.1863	1.594405	0.05075732
30350	-13.10979	-14.91497	1.805179	0.04111127
30360	-13.2558	-15.49749	2.241688	0.02656975
30370	-12.96982	-14.9122	1.942376	0.03584072
30380	-13.10507	-14.9133	1.808237	0.04098573
30390	-13.30925	-15.5712	2.261955	0.02603666
30400	-13.8211	-15.34347	1.522372	0.0545484
30410	-12.96431	-14.92043	1.956113	0.03535174
30420	-14.29364	-15.68932	1.395681	0.06191609
30430	-12.98312	-14.90178	1.918662	0.0367008
30440	-13.1812	-14.94458	1.763381	0.04286603
30450	-12.95764	-14.95297	1.995332	0.03399212
30460	-13.04786	-15.18106	2.1332	0.02961442
30470	-13.10135	-14.91203	1.810675	0.04088591
30480	-12.98674	-14.9001	1.913355	0.0368961
30490	-13.35585	-15.03774	1.681882	0.04650589
30500	-12.97051	-15.01839	2.047877	0.03225212
30510	-14.65302	-15.96433	1.31131	0.0673667
30520	-13.41348	-15.07225	1.658778	0.04759285
30530	-15.14661	-16.35263	1.206013	0.07484712
30540	-12.95802	-14.94365	1.98563	0.03432352
30550	-12.95889	-14.97036	2.011476	0.03344777
30560	-12.96322	-14.92266	1.959435	0.03523451
30570	-13.1122	-14.91583	1.803631	0.04117494
30580	-13.59823	-15.1905	1.592276	0.05086548
30590	-13.0491	-15.18323	2.134125	0.02958703
30600	-13.23981	-14.97336	1.733559	0.04416365
30610	-13.0519	-14.89846	1.846558	0.03944482
30620	-13.85018	-15.36403	1.51385	0.05501529
30630	-13.2115	-14.95907	1.747565	0.04354938
30640	-15.893	-16.95523	1.062231	0.08642092
30650	-13.12681	-15.3095	2.182688	0.02818453
30660	-13.06634	-14.90165	1.835316	0.03989078
30670	-13.18198	-14.94494	1.762964	0.04288393
30680	-13.90686	-15.40443	1.497572	0.05591812
30690	-13.05506	-14.89909	1.84403	0.03954466
30700	-13.1257	-15.3078	2.182092	0.02820131
30710	-13.06249	-15.20621	2.143721	0.02930445
30720	-14.27746	-15.67714	1.399678	0.06166906
30730	-13.38711	-15.05629	1.669178	0.04710049
30740	-13.87482	-15.38154	1.506722	0.05540885
30750	-14.66725	-15.97537	1.308121	0.06758189
30760	-12.97201	-14.90983	1.937827	0.03600414
30770	-12.99148	-15.07182	2.080344	0.03122183
30780	-13.13977	-14.92648	1.786711	0.04187754
30790	-13.51019	-15.13292	1.622739	0.04933933
30800	-14.99053	-16.22877	1.238233	0.07247399
30810	-13.10058	-14.91177	1.811186	0.04086506
30820	-13.10058	-14.91177	1.811186	0.04086506
30830	-12.96768	-14.91494	1.947266	0.03566589
30840	-15.90723	-16.96686	1.059625	0.08664641
30850	-12.98777	-14.89968	1.911913	0.03694936
30860	-13.54894	-15.88566	2.33672	0.02416103
30870	-13.94767	-15.43377	1.486101	0.05656329
30880	-13.06527	-14.90139	1.836124	0.03985853
30890	-13.19539	-15.41163	2.216242	0.02725451
30900	-13.0946	-14.90979	1.815183	0.04070204
30910	-12.99251	-14.89804	1.905533	0.03718583
30920	-13.1616	-14.93574	1.774141	0.04240729
30930	-13.36835	-15.0451	1.676751	0.04674514
30940	-14.05172	-15.50943	1.457711	0.05819212
30950	-13.9648	-15.44615	1.481343	0.05683303
30960	-12.95849	-14.96707	2.008584	0.03354465
30970	-12.95767	-14.94984	1.992169	0.0340998
30980	-13.59507	-15.18841	1.593336	0.0508116
30990	-12.99086	-14.89856	1.907693	0.0371056
31000	-13.2626	-14.98534	1.722743	0.04464393
31010	-13.15726	-15.35561	2.198345	0.02774667
31020	-16.10317	-17.12736	1.02419	0.08977176
31030	-13.03436	-14.89575	1.86139	0.0388641
31040	-12.96252	-14.92428	1.961769	0.03515236
31050	-12.96085	-14.98228	2.021436	0.03311626
31060	-13.10752	-15.2795	2.17198	0.02848793
31070	-13.05011	-15.18499	2.134873	0.0295649
31080	-12.9797	-15.04377	2.064075	0.03173392
31090	-13.7482	-16.13486	2.386663	0.02298399
31100	-13.03998	-14.89646	1.856482	0.03905531
31110	-14.16295	-15.59151	1.428564	0.05991318
31120	-14.2757	-15.67582	1.400115	0.06164217
31130	-14.07094	-16.52517	2.454226	0.02148242
31140	-13.02994	-15.14894	2.119	0.03003792
31150	-13.0327	-14.89558	1.862871	0.03880659
31160	-14.20723	-15.62449	1.417269	0.06059375
31170	-13.10772	-14.91423	1.80651	0.04105659
31180	-13.22387	-14.96523	1.741363	0.04382035
31190	-13.7108	-16.08868	2.37788	0.02318675
31200	-13.03069	-14.89538	1.864697	0.03873578
31210	-13.46751	-15.10578	1.638267	0.04857914
31220	-13.53251	-15.14734	1.614825	0.04973135
31230	-13.14736	-14.92962	1.782267	0.04206409
31240	-13.06857	-15.21644	2.147869	0.02918317
31250	-13.07515	-14.90395	1.828798	0.04015162
31260	-14.11587	-15.55663	1.440759	0.05918698
31270	-13.3356	-15.02595	1.690353	0.04611359
31280	-14.98754	-16.2264	1.23886	0.07242855
31290	-13.90344	-15.40198	1.498542	0.05586395
31300	-13.10671	-15.27822	2.171516	0.02850116
31310	-12.96006	-14.97805	2.017984	0.03323078
31320	-13.05339	-15.19067	2.137278	0.02949389
31330	-12.98201	-14.90237	1.920364	0.03663839
31340	-13.13181	-14.92328	1.791464	0.04167898
31350	-13.0736	-15.22482	2.151214	0.02908571
31360	-14.62087	-15.93942	1.31855	0.06688073
31370	-13.51797	-15.13793	1.619964	0.04947645
31380	-13.46647	-15.77977	2.313295	0.02473367
31390	-13.42541	-15.07957	1.654158	0.04781326
31400	-13.11537	-14.91699	1.801616	0.04125799
31410	-12.96064	-14.98124	2.020596	0.0331441
31420	-13.13956	-14.92639	1.786835	0.04187235
31430	-13.03594	-14.89593	1.859997	0.03891829
31440	-13.42763	-15.72916	2.301533	0.02502632
31450	-13.86735	-15.37623	1.508874	0.05528971
31460	-13.17736	-14.94281	1.765454	0.04277728
31470	-13.15317	-14.93209	1.778917	0.04220523
31480	-12.97538	-15.03237	2.056998	0.03195928
31490	-13.02768	-14.89514	1.867461	0.03862885
31500	-13.86119	-15.37184	1.510656	0.05519127
31510	-13.04434	-14.89712	1.852779	0.03920019
31520	-13.30654	-15.00941	1.702877	0.0455397
31530	-14.33366	-15.71953	1.385875	0.0625262
31540	-13.08381	-14.90643	1.822617	0.04040057
31550	-13.26581	-14.98706	1.721245	0.04471085
31560	-13.44323	-15.74956	2.306321	0.02490677
31570	-15.52005	-16.65223	1.132183	0.08058219
31580	-13.04606	-14.8974	1.851339	0.0392567
31590	-14.26525	-15.66796	1.402709	0.06148247
31600	-13.5035	-15.82756	2.324055	0.02446897
31610	-13.18904	-14.94824	1.7592	0.04304564
31620	-13.00896	-15.10875	2.09979	0.03062054
31630	-12.9589	-14.93699	1.97809	0.03458329
31640	-14.46837	-16.9917	2.523328	0.02004806
