Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
1989	1	-23.49813	-20.53628	-2.961849	0.1239311	0	1	0.8629454	0.2464705	5.593006	8.988752
1990	0	-17.51524	-15.65883	-1.856405	0.0648796	0	1	0.7437849	0.2856787	10.68359	9.701965
1991	1	-18.63049	-16.57942	-2.051074	0.07594043	0	1	0.7787486	0.2744658	9.127512	9.10627
1992	0	-17.63083	-15.49965	-2.131181	0.07894808	0	1	0.786777	0.2789719	8.779785	9.45401
1993	1	-17.46103	-15.64226	-1.818774	0.07025342	0	1	0.7619411	0.2454774	9.866384	9.828526
1994	0	-18.31328	-15.96638	-2.3469	0.08527008	0	1	0.8019905	0.3026804	8.128844	9.01339
1995	1	-17.54799	-15.79252	-1.755471	0.06329319	0	1	0.7379407	0.2670933	10.95137	9.72869
1996	0	-18.37147	-16.72532	-1.646146	0.06602493	0	1	0.7478605	0.225948	10.49826	9.599752
1997	1	-17.87161	-15.9352	-1.936411	0.07305716	0	1	0.7705101	0.260173	9.487738	9.36955
1998	0	-19.83336	-16.96682	-2.866545	0.096683	0	1	0.8247948	0.399471	7.169277	9.301177
1999	1	-19.68822	-16.83988	-2.848339	0.09975105	0	1	0.8300883	0.3675397	6.948771	8.625319
2000	0	-17.8513	-16.08003	-1.771272	0.07111923	0	1	0.764649	0.2298279	9.746269	9.762827
2001	1	-17.90976	-16.22364	-1.68612	0.05945617	0	1	0.7227765	0.2703367	11.65812	9.798753
2002	0	-17.4108	-15.73	-1.680799	0.06636192	0	1	0.7490376	0.2322484	10.44495	9.896989
2003	1	-22.51726	-17.22264	-5.29462	0.2050877	0	1	0.9171242	0.4538975	3.379759	8.595524
2004	0	-17.7988	-15.99044	-1.808356	0.0714192	0	1	0.7655741	0.2369973	9.705334	9.561973
2005	1	-17.80676	-15.87864	-1.928117	0.07197268	0	1	0.7672636	0.2640308	9.630699	9.952198
2006	0	-18.59301	-16.12306	-2.469957	0.09335186	0	1	0.8186763	0.2883686	7.425103	8.892813
2007	1	-17.89078	-15.73804	-2.152737	0.076832	0	1	0.7811863	0.2981424	9.021595	9.272235
2008	0	-23.5551	-19.1607	-4.394405	0.1520393	0	1	0.8882217	0.5686942	4.559001	8.204535
2009	1	-17.4757	-15.74782	-1.727875	0.06734209	0	1	0.7524053	0.2384319	10.29293	9.737401
2010	0	-17.76255	-15.65274	-2.109807	0.07660393	0	1	0.7805675	0.2869996	9.048455	9.701586
2011	1	-20.76241	-18.37717	-2.385243	0.09129932	0	1	0.8146983	0.2767406	7.59203	8.591712
2012	0	-17.62123	-15.55056	-2.070671	0.07646453	0	1	0.7801877	0.2768019	9.06495	9.382696
2013	1	-18.31276	-15.99785	-2.314915	0.07802883	0	1	0.7843814	0.3418431	8.883219	9.620692
2014	0	-20.04122	-17.73048	-2.310741	0.08457225	0	1	0.8004124	0.2962865	8.195918	8.70561
2015	1	-17.34794	-15.36476	-1.983177	0.07066341	0	1	0.7632305	0.2868353	9.809138	9.800391
2016	0	-18.17569	-16.11346	-2.062226	0.08015089	0	1	0.7898375	0.2538219	8.648029	9.571275
2017	1	-23.26673	-20.74758	-2.519147	0.06601017	0	1	0.7478088	0.5411085	10.50061	9.604622
2018	0	-18.80772	-16.6512	-2.156522	0.0663952	0	1	0.7491532	0.3734651	10.43972	9.881536
2019	1	-17.64795	-15.52382	-2.124129	0.07744877	0	1	0.7828438	0.2859666	8.94975	9.593379
2020	0	-20.34846	-17.1588	-3.18966	0.118826	0	1	0.8570913	0.3449446	5.833298	8.416993
2021	1	-18.57458	-16.55305	-2.021527	0.06345	0	1	0.738529	0.3473475	10.92431	9.706662
2022	0	-18.6076	-15.91221	-2.69539	0.1011875	0	1	0.832462	0.3059435	6.850125	8.980499
2023	1	-17.26643	-15.51568	-1.750744	0.06719347	0	1	0.7518999	0.2447182	10.31569	9.951981
2024	0	-19.35823	-17.33117	-2.027064	0.06914516	0	1	0.758391	0.3095169	10.02452	9.130821
2025	1	-19.91225	-17.41145	-2.500793	0.08166352	0	1	0.7935716	0.3811153	8.487844	8.856921
2026	0	-19.87296	-16.8032	-3.069761	0.1172394	0	1	0.8551703	0.3164457	5.91224	8.994961
2027	1	-17.5306	-15.99735	-1.533251	0.05895094	0	1	0.7206638	0.2345151	11.75803	9.996779
2028	0	-21.24114	-19.42073	-1.820404	0.06625167	0	1	0.7486536	0.2676693	10.46233	9.024571
2029	1	-19.15256	-16.85106	-2.301499	0.07446004	0	1	0.774588	0.3638224	9.308983	9.178841
2030	0	-18.45654	-16.68258	-1.773955	0.05646917	0	1	0.7098622	0.3144695	12.27479	9.907866
2031	1	-19.6891	-16.71923	-2.969865	0.100327	0	1	0.8310478	0.4099911	6.908878	8.955378
2032	0	-23.40285	-21.99432	-1.408525	0.05163587	0	1	0.6866094	0.241778	13.42375	9.552134
2033	1	-17.54638	-15.47191	-2.074467	0.07483674	0	1	0.7756604	0.28762	9.262125	9.681705
2034	0	-21.51818	-18.22956	-3.28862	0.1082735	0	1	0.8432875	0.4764044	6.40182	8.511483
2035	1	-18.05355	-16.10326	-1.950285	0.07685474	0	1	0.7812479	0.2433829	9.018926	9.633195
2036	0	-17.00569	-15.28415	-1.721542	0.06402671	0	1	0.7406723	0.2541955	10.82591	9.987506
2037	1	-17.40468	-15.39485	-2.009823	0.07149616	0	1	0.7658104	0.2894211	9.694887	9.611028
2038	0	-19.42979	-16.2952	-3.134587	0.1112357	0	1	0.8474189	0.3835136	6.231336	8.820443
2039	1	-18.07005	-15.92506	-2.144985	0.07836276	0	1	0.7852574	0.2863848	8.845365	9.175446
2040	0	-18.5969	-16.13643	-2.46047	0.08344076	0	1	0.7978027	0.3525053	8.307057	9.472818
2041	1	-18.56269	-16.28732	-2.275374	0.08959273	0	1	0.8112617	0.2570898	7.736645	9.234255
2042	0	-17.95351	-15.76617	-2.187346	0.07358824	0	1	0.7720697	0.3306339	9.419266	9.663295
2043	1	-17.70537	-15.95051	-1.754858	0.06978257	0	1	0.7604445	0.2325908	9.932956	9.854959
2044	0	-18.03253	-15.71027	-2.322259	0.08102191	0	1	0.792003	0.3231715	8.555058	9.46944
2045	1	-20.10057	-17.95453	-2.146034	0.08089451	0	1	0.7916889	0.27169	8.568531	9.93878
2046	0	-24.11057	-19.4924	-4.618167	0.1691998	0	1	0.8995502	0.4942088	4.096618	9.067929
2047	1	-20.41028	-18.74475	-1.665527	0.05595224	0	1	0.70752	0.2852679	12.38819	9.510222
2048	0	-17.49897	-15.42957	-2.069399	0.07330291	0	1	0.7712342	0.2956334	9.45593	9.69165
2049	1	-17.23657	-15.46174	-1.774838	0.06773195	0	1	0.7537221	0.2478377	10.23368	9.832213
2050	0	-18.04458	-15.98706	-2.057515	0.07248617	0	1	0.7688112	0.297248	9.562474	9.9982
2051	1	-17.18101	-15.55566	-1.625349	0.06035385	0	1	0.7264615	0.2495971	11.48472	9.989667
2052	0	-17.39571	-15.41779	-1.977923	0.0681182	0	1	0.7550144	0.3011665	10.17565	9.852983
2053	1	-18.0946	-16.00559	-2.089005	0.08033269	0	1	0.790293	0.259707	8.628457	9.208853
2054	0	-17.46226	-15.76205	-1.70021	0.06475793	0	1	0.7433449	0.2449991	10.70367	9.753813
2055	1	-17.51317	-15.51273	-2.00044	0.07256733	0	1	0.7690541	0.2802745	9.55178	9.819903
2056	0	-19.32474	-16.65769	-2.66705	0.09240797	0	1	0.8168674	0.3582968	7.500946	8.760247
2057	1	-18.53476	-16.13892	-2.395838	0.08872829	0	1	0.8094743	0.2953712	7.81202	9.429677
2058	0	-21.1224	-18.38315	-2.739249	0.08298557	0	1	0.7967347	0.4703626	8.352623	9.116079
2059	1	-18.28541	-15.94618	-2.339224	0.08449226	0	1	0.80023	0.3053647	8.203677	9.033158
2060	0	-18.95178	-16.54701	-2.404771	0.08670423	0	1	0.8051606	0.3111008	7.994388	9.601061
2061	1	-19.19893	-16.24557	-2.953359	0.1033989	0	1	0.835993	0.3778297	6.70362	8.936228
2062	0	-19.77465	-16.38259	-3.392062	0.1269294	0	1	0.8661682	0.3556083	5.460886	8.804091
2063	1	-22.87586	-17.89766	-4.978195	0.1917656	0	1	0.9113673	0.4388432	3.614555	8.213998
2064	0	-19.07032	-16.06345	-3.006878	0.1111531	0	1	0.8473066	0.3381263	6.235968	8.894191
2065	1	-18.57049	-16.03364	-2.536848	0.09173424	0	1	0.8155551	0.3190846	7.556035	8.893803
2066	0	-19.21724	-16.63821	-2.579028	0.08546728	0	1	0.8024321	0.380171	8.110088	9.482567
2067	1	-19.177	-16.36016	-2.816835	0.09920198	0	1	0.8291638	0.360315	6.987232	8.755958
2068	0	-18.69205	-16.35737	-2.334683	0.08821987	0	1	0.8084079	0.2808629	7.857041	8.909824
2069	1	-19.46172	-17.28147	-2.180254	0.06653959	0	1	0.7496541	0.3812639	10.41706	9.48483
2070	0	-18.77444	-16.26836	-2.506078	0.08374688	0	1	0.7985151	0.3665659	8.276693	9.409803
2071	1	-20.76404	-18.81342	-1.950613	0.05897218	0	1	0.7207532	0.3558224	11.7538	9.327752
2072	0	-20.04223	-17.24918	-2.793049	0.0939971	0	1	0.8198932	0.3929334	7.374134	9.46405
2073	1	-18.27251	-15.94734	-2.325169	0.07794706	0	1	0.7841658	0.3459664	8.892538	9.474657
2074	0	-17.92395	-15.65672	-2.267231	0.07917636	0	1	0.7873642	0.3180845	8.754472	9.323729
2075	1	-17.80699	-15.70981	-2.097185	0.07607042	0	1	0.7791071	0.2866263	9.111914	9.747881
2076	0	-19.43356	-17.52181	-1.91175	0.06755493	0	1	0.7531258	0.2852718	10.2605	9.176253
2077	1	-23.38255	-17.78773	-5.594817	0.2126217	0	1	0.9200606	0.5222775	3.260003	8.266329
2078	0	-18.78102	-16.59805	-2.182976	0.06862065	0	1	0.7566771	0.3657883	10.10115	9.582372
2079	1	-17.7406	-15.61476	-2.125836	0.07559767	0	1	0.777798	0.297931	9.168896	9.721286
2080	0	-23.004	-17.75052	-5.253482	0.1953695	0	1	0.9130021	0.535368	3.547878	8.651779
2081	1	-17.95288	-15.84654	-2.106332	0.07679334	0	1	0.7810817	0.2848566	9.026137	9.762348
2082	0	-21.29338	-17.09913	-4.194251	0.1522545	0	1	0.8883796	0.4634142	4.552556	8.477346
2083	1	-19.44221	-17.4194	-2.022809	0.08355938	0	1	0.7980793	0.2269859	8.295265	9.11109
2084	0	-17.97726	-15.894	-2.083262	0.06811785	0	1	0.7550132	0.3346248	10.17571	9.931588
2085	1	-18.50191	-16.23397	-2.267941	0.08669584	0	1	0.8051423	0.2713648	7.995161	8.995127
2086	0	-17.93065	-16.09444	-1.836218	0.07202613	0	1	0.7674256	0.2405751	9.623552	9.470229
2087	1	-24.42336	-20.27293	-4.15042	0.1347588	0	1	0.8739171	0.6429381	5.143612	8.848326
2088	0	-23.80654	-20.6755	-3.131039	0.09340814	0	1	0.8187831	0.5578707	7.420629	9.6974
2089	1	-17.48146	-15.63644	-1.845019	0.06151046	0	1	0.7310833	0.3033766	11.26877	9.956769
2090	0	-17.67506	-15.67299	-2.002066	0.07586041	0	1	0.7785273	0.2617832	9.137139	9.400189
2091	1	-17.55958	-15.44308	-2.1165	0.07491031	0	1	0.7758687	0.2994993	9.253028	9.576971
2092	0	-20.40554	-17.11741	-3.288128	0.112048	0	1	0.8485148	0.4395187	6.186166	8.695093
2093	1	-21.28122	-18.47974	-2.801483	0.09259648	0	1	0.8172314	0.4082153	7.485676	9.728176
2094	0	-19.81669	-17.53478	-2.281907	0.07913407	0	1	0.7872557	0.3230771	8.759149	8.809532
2095	1	-18.72097	-16.67551	-2.045454	0.06818463	0	1	0.7552354	0.321753	10.16574	9.317651
2096	0	-18.19405	-16.23754	-1.956511	0.07586725	0	1	0.7785462	0.2500889	9.136317	9.277433
2097	1	-19.35663	-16.56331	-2.793319	0.1079415	0	1	0.8428108	0.292367	6.421508	9.028066
2098	0	-17.95583	-15.67862	-2.277215	0.07952362	0	1	0.7882517	0.3189176	8.716243	9.525199
2099	1	-18.78366	-16.25566	-2.527997	0.08469119	0	1	0.8006831	0.3672561	8.184407	9.170215
2100	0	-19.44187	-16.9054	-2.536477	0.08777618	0	1	0.8074679	0.3469137	7.896758	8.761221
2101	1	-17.51396	-15.65402	-1.859934	0.06528108	0	1	0.745227	0.2842568	10.61789	9.684221
2102	0	-18.62956	-16.28357	-2.34599	0.07885477	0	1	0.7865361	0.3465062	8.790175	9.153812
2103	1	-24.43487	-21.14856	-3.286314	0.1009438	0	1	0.8320638	0.5552927	6.866662	9.744421
2104	0	-19.02489	-16.10793	-2.916963	0.1096819	0	1	0.8452788	0.3188503	6.319611	8.928942
2105	1	-19.49812	-16.49486	-3.003256	0.1167725	0	1	0.8545955	0.2990327	5.935874	8.813612
2106	0	-18.79212	-16.35178	-2.440334	0.09493574	0	1	0.8216358	0.2706989	7.301225	8.908118
2107	1	-18.86276	-16.61709	-2.245672	0.0833501	0	1	0.7975909	0.2849153	8.316093	8.920488
2108	0	-20.25586	-18.29642	-1.959439	0.07148644	0	1	0.7657806	0.2752571	9.696205	8.969238
2109	1	-18.17211	-16.45103	-1.721078	0.0564903	0	1	0.7099572	0.2981395	12.2702	9.929527
2110	0	-19.21096	-17.58158	-1.629378	0.06016276	0	1	0.7256844	0.2516231	11.5212	9.558503
2111	1	-18.19638	-15.88814	-2.30824	0.08858947	0	1	0.8091842	0.2713965	7.824261	9.214152
2112	0	-18.86947	-17.01626	-1.85321	0.06094765	0	1	0.7288517	0.3095466	11.37283	9.544499
2113	1	-17.93742	-15.65008	-2.287338	0.08433874	0	1	0.7998791	0.2908708	8.218609	9.174622
2114	0	-17.39661	-15.78856	-1.608043	0.05901923	0	1	0.720951	0.2523616	11.74443	9.970265
2115	1	-19.57342	-16.45987	-3.113557	0.1203751	0	1	0.8589191	0.3093298	5.758228	8.791259
2116	0	-19.0055	-16.28243	-2.723076	0.1026014	0	1	0.8347364	0.3052354	6.755726	9.122751
2117	1	-18.39525	-15.79422	-2.601026	0.09564765	0	1	0.8229361	0.3131219	7.246882	8.974571
2118	0	-18.65908	-16.37751	-2.28157	0.08871383	0	1	0.8094441	0.2635574	7.813293	8.980724
2119	1	-21.67777	-18.46806	-3.209706	0.1178468	0	1	0.8559118	0.3593174	5.881763	8.230658
2120	0	-19.3044	-16.78496	-2.519443	0.0918998	0	1	0.8158792	0.3124794	7.542423	8.716105
2121	1	-17.74544	-15.64057	-2.104871	0.07151897	0	1	0.7658803	0.318126	9.691795	9.791042
2122	0	-18.3327	-16.04933	-2.283372	0.07793758	0	1	0.7841408	0.3318708	8.893619	9.71726
2123	1	-17.81267	-15.62166	-2.191012	0.07904994	0	1	0.7870394	0.2955332	8.768472	9.271079
2124	0	-17.86277	-16.0956	-1.76717	0.06337788	0	1	0.7382587	0.269751	10.93674	9.638822
2125	1	-19.7577	-17.5801	-2.177599	0.06918905	0	1	0.7585334	0.3594647	10.01816	9.147418
2126	0	-19.70639	-16.584	-3.122389	0.1083246	0	1	0.8433606	0.403006	6.3988	8.767824
2127	1	-19.37518	-17.03684	-2.338331	0.07464244	0	1	0.7751085	0.3760142	9.286234	9.974325
2128	0	-19.95998	-17.05534	-2.90464	0.1048262	0	1	0.8381963	0.3491277	6.612347	9.285151
2129	1	-17.39426	-15.51478	-1.879485	0.07149942	0	1	0.7658204	0.2540361	9.694445	9.737715
2130	0	-20.77414	-16.84062	-3.933521	0.151857	0	1	0.8880877	0.3600804	4.564473	8.46589
2131	1	-18.16637	-15.95207	-2.214303	0.08476088	0	1	0.8008413	0.2679731	8.177678	9.410454
2132	0	-18.67434	-16.32968	-2.34466	0.07692703	0	1	0.7814432	0.3604945	9.01045	9.686655
2133	1	-20.01894	-17.19713	-2.821818	0.1030533	0	1	0.8354506	0.3336983	6.726106	8.510412
2134	0	-18.92724	-16.60824	-2.318996	0.07342418	0	1	0.77159	0.3784726	9.440312	9.7003
2135	1	-18.79753	-16.3371	-2.460424	0.09593043	0	1	0.8234475	0.2704236	7.225519	9.15019
2136	0	-20.13607	-16.553	-3.583069	0.1302205	0	1	0.8695374	0.4014167	5.322871	8.571235
2137	1	-21.64886	-17.03525	-4.613608	0.1725004	0	1	0.9014713	0.4586843	4.018236	8.430292
2138	0	-19.93769	-16.82302	-3.114678	0.1061208	0	1	0.8401456	0.4190557	6.531679	8.957868
2139	1	-17.39599	-15.67174	-1.724251	0.06060933	0	1	0.7274944	0.2740551	11.43631	9.894704
2140	0	-18.64424	-16.19736	-2.44688	0.09460881	0	1	0.8210326	0.2743736	7.326455	9.175331
2141	1	-20.234	-16.68128	-3.552719	0.1374215	0	1	0.8763537	0.3342351	5.043949	8.709392
2142	0	-17.38936	-15.55762	-1.831746	0.06509571	0	1	0.7445629	0.2774453	10.64812	9.725607
2143	1	-17.72261	-15.5712	-2.151411	0.07840583	0	1	0.7853699	0.2879677	8.840505	9.582319
2144	0	-20.35053	-16.64102	-3.709507	0.1349629	0	1	0.8741072	0.4119099	5.135835	8.548195
2145	1	-19.82277	-17.7071	-2.115669	0.06273331	0	1	0.7358209	0.3874847	11.04911	9.571841
2146	0	-17.7533	-15.76454	-1.988763	0.06508868	0	1	0.7445377	0.3246637	10.64927	9.900094
2147	1	-18.12949	-15.80274	-2.326748	0.07938037	0	1	0.7878865	0.3361324	8.731972	9.40592
2148	0	-17.87997	-16.27736	-1.602609	0.06417822	0	1	0.7412301	0.2249673	10.80035	9.778808
2149	1	-18.07181	-15.784	-2.287815	0.07971702	0	1	0.7887431	0.3209961	8.695096	9.578953
2150	0	-20.05169	-17.6825	-2.36919	0.07579049	0	1	0.7783337	0.3784655	9.145569	8.948168
2151	1	-19.13747	-16.57025	-2.56722	0.08937399	0	1	0.8108124	0.345818	7.755581	8.810172
2152	0	-17.55328	-15.54251	-2.01077	0.06876262	0	1	0.7571431	0.3069963	10.08029	9.937349
2153	1	-17.47979	-15.44766	-2.032127	0.07527792	0	1	0.7769043	0.2731273	9.207842	9.507802
2154	0	-18.89091	-16.74285	-2.14806	0.08484997	0	1	0.8010433	0.2503232	8.169092	9.020235
2155	1	-17.70603	-15.52523	-2.180797	0.08065385	0	1	0.7910931	0.2827411	8.594099	9.407869
2156	0	-20.27029	-18.28297	-1.98732	0.05651062	0	1	0.7100485	0.3889196	12.26579	9.770758
2157	1	-17.5655	-15.60113	-1.964376	0.06594439	0	1	0.7475778	0.3111405	10.51109	9.810885
2158	0	-17.92027	-15.58503	-2.335245	0.08479195	0	1	0.8009118	0.3022242	8.174682	9.228888
2159	1	-17.14995	-15.36746	-1.782488	0.06218745	0	1	0.7337246	0.2809223	11.14609	9.964694
2160	0	-17.13752	-15.45689	-1.680632	0.06354562	0	1	0.7388865	0.2465098	10.90787	9.919994
2161	1	-28.40743	-21.49257	-6.914857	0.2497255	0	1	0.9319377	0.8897112	2.775637	8.672576
2162	0	-17.53994	-15.97571	-1.564234	0.06306432	0	1	0.7370779	0.2216761	10.99111	9.97581
2163	1	-17.07477	-15.30852	-1.766256	0.06465871	0	1	0.7429852	0.2622783	10.72009	9.891475
2164	0	-21.31939	-18.59077	-2.728619	0.09538544	0	1	0.8224593	0.3577196	7.266803	9.709798
2165	1	-17.43855	-15.47823	-1.96032	0.06890055	0	1	0.7575944	0.2910395	10.06011	9.634576
2166	0	-18.55942	-16.64839	-1.911021	0.07831685	0	1	0.7851373	0.2268631	8.85055	9.431919
2167	1	-18.76703	-17.16592	-1.601106	0.06742113	0	1	0.7526733	0.2096917	10.28086	9.644586
2168	0	-19.17311	-17.10477	-2.068343	0.07866669	0	1	0.7860489	0.2635504	8.81119	9.887101
2169	1	-20.00922	-17.27308	-2.736147	0.09491567	0	1	0.8215989	0.3640334	7.302769	9.512177
2170	0	-21.18839	-17.48027	-3.708119	0.1294316	0	1	0.8687452	0.4625666	5.355316	8.451357
2171	1	-18.58151	-16.0863	-2.495217	0.08475666	0	1	0.8008317	0.3549192	8.178085	9.156613
2172	0	-17.38939	-15.80714	-1.582254	0.05891579	0	1	0.7205158	0.2464772	11.76505	9.990724
2173	1	-23.69001	-20.8374	-2.852606	0.07875788	0	1	0.7862854	0.5762682	8.800989	9.277423
2174	0	-17.14792	-15.28565	-1.862276	0.06700688	0	1	0.7512628	0.2746777	10.34442	9.96251
2175	1	-18.43601	-16.61067	-1.825338	0.06711373	0	1	0.751628	0.2641173	10.32795	9.390546
2176	0	-17.18652	-15.33132	-1.855199	0.06436856	0	1	0.741928	0.2884456	10.76841	9.933443
2177	1	-21.99265	-17.53963	-4.453024	0.1770257	0	1	0.9039891	0.3548693	3.915517	8.422468
2178	0	-18.39725	-16.05444	-2.342815	0.08538846	0	1	0.8022558	0.3006902	8.117575	9.518827
2179	1	-19.29781	-17.43172	-1.86609	0.05926979	0	1	0.7220004	0.3249247	11.69478	9.562675
2180	0	-19.71514	-17.27707	-2.438074	0.07832827	0	1	0.7851672	0.3841977	8.84926	9.893002
2181	1	-17.97114	-15.66689	-2.304244	0.08569851	0	1	0.8029477	0.2874159	8.088205	9.324683
2182	0	-19.01588	-16.37947	-2.636418	0.09935603	0	1	0.8294242	0.2998531	6.976398	8.743447
2183	1	-21.82683	-17.97087	-3.855963	0.1319061	0	1	0.8711988	0.5088369	5.254855	8.517708
2184	0	-19.67505	-16.53013	-3.144928	0.1131649	0	1	0.8499969	0.3719571	6.125108	8.587434
2185	1	-18.74922	-16.70987	-2.039347	0.07505843	0	1	0.7762871	0.2763908	9.234768	9.099889
2186	0	-19.93679	-16.65031	-3.286474	0.1147831	0	1	0.8520943	0.4140502	6.038757	8.756436
2187	1	-17.91323	-15.82829	-2.084933	0.06852643	0	1	0.7563668	0.3322908	10.11503	9.860715
2188	0	-17.68465	-15.53396	-2.15069	0.07759815	0	1	0.7832417	0.2927345	8.932521	9.594068
2189	1	-18.97143	-16.17057	-2.800855	0.1049835	0	1	0.8384356	0.3136619	6.602441	9.053454
2190	0	-17.91305	-15.80119	-2.111861	0.07452232	0	1	0.774766	0.3005777	9.301202	9.843262
2191	1	-18.93903	-16.33719	-2.601838	0.101481	0	1	0.832939	0.27689	6.830314	8.885803
2192	0	-19.07168	-16.41661	-2.655068	0.09397444	0	1	0.8198508	0.342455	7.375912	8.771135
2193	1	-17.50846	-15.687	-1.821464	0.06905774	0	1	0.7581069	0.2524637	10.03721	9.598843
2194	0	-17.20792	-15.3597	-1.848218	0.06837386	0	1	0.755863	0.2630998	10.1376	9.915239
2195	1	-19.71203	-17.09766	-2.614368	0.08829591	0	1	0.8085681	0.3709021	7.850275	9.615225
2196	0	-19.80727	-17.45704	-2.350226	0.07302037	0	1	0.7704013	0.393839	9.492517	9.19852
2197	1	-18.85882	-17.10231	-1.756511	0.05935153	0	1	0.7223413	0.2906964	11.67867	9.600665
2198	0	-19.01019	-16.7491	-2.261094	0.07112234	0	1	0.7646586	0.3750602	9.745844	9.956307
2199	1	-19.83737	-17.52401	-2.313358	0.08041894	0	1	0.7905084	0.3244324	8.619204	8.782248
2200	0	-17.92994	-15.93974	-1.990199	0.07481964	0	1	0.7756119	0.2644719	9.264241	9.307783
2201	1	-21.92988	-17.58197	-4.347915	0.1621407	0	1	0.8951794	0.4381234	4.274973	8.255241
2202	0	-17.72887	-15.87584	-1.85303	0.07033855	0	1	0.7622099	0.2535738	9.854442	9.995815
2203	1	-21.83515	-18.76337	-3.071775	0.1001517	0	1	0.8307569	0.4556686	6.920972	8.400473
2204	0	-18.76865	-16.21348	-2.555171	0.0937539	0	1	0.8194364	0.3113516	7.393262	8.816561
2205	1	-18.34803	-16.55662	-1.791405	0.06604409	0	1	0.7479277	0.2611664	10.49522	9.448526
2206	0	-19.86923	-16.86242	-3.006813	0.1189156	0	1	0.8571983	0.2867565	5.828899	8.793016
2207	1	-17.5093	-15.83691	-1.672385	0.06105216	0	1	0.7292686	0.2577697	11.35336	9.838317
2208	0	-18.40064	-16.50576	-1.894887	0.07547069	0	1	0.7774439	0.2371299	9.184323	9.77475
2209	1	-17.73628	-15.6346	-2.101679	0.07112887	0	1	0.7646789	0.3197478	9.744948	9.656547
2210	0	-18.64031	-16.68438	-1.955935	0.07510018	0	1	0.7764047	0.2540465	9.229634	9.178518
2211	1	-21.44419	-17.30612	-4.138069	0.1636448	0	1	0.8961422	0.3440328	4.23568	8.620679
2212	0	-20.48895	-17.4142	-3.074751	0.1022378	0	1	0.8341572	0.4372363	6.779753	8.689246
2213	1	-19.51754	-16.50053	-3.017007	0.1051205	0	1	0.8386435	0.3882152	6.593833	8.742219
2214	0	-20.76067	-17.79511	-2.965564	0.09456348	0	1	0.8209486	0.4613406	7.329967	8.963951
2215	1	-22.37973	-19.19093	-3.188801	0.09810431	0	1	0.8272861	0.5349839	7.06541	8.901269
2216	0	-19.269	-16.59542	-2.673579	0.1050798	0	1	0.8385817	0.2756125	6.59639	8.990919
2217	1	-21.07643	-19.10129	-1.975137	0.05918222	0	1	0.7216344	0.3630347	11.71209	9.268054
2218	0	-18.59627	-16.5083	-2.08797	0.06943847	0	1	0.7593399	0.3269131	9.982178	9.326505
2219	1	-19.7222	-16.52026	-3.201933	0.1123821	0	1	0.8489611	0.4003726	6.167774	8.889213
2220	0	-18.48321	-15.93204	-2.551168	0.09048444	0	1	0.8130724	0.3323862	7.660402	8.977201
2221	1	-17.63865	-15.65623	-1.982424	0.07276986	0	1	0.7696582	0.2740899	9.525196	9.865198
2222	0	-18.89247	-16.37015	-2.522319	0.09640274	0	1	0.8242954	0.2848215	7.190119	8.815644
2223	1	-17.33588	-15.40609	-1.929786	0.070961	0	1	0.7641584	0.2702109	9.768002	9.820051
2224	0	-19.02636	-16.67681	-2.349558	0.07430483	0	1	0.7741435	0.3829933	9.328427	9.513106
2225	1	-18.47456	-16.85223	-1.622325	0.06851462	0	1	0.7563279	0.2092759	10.11678	9.770237
2226	0	-20.0963	-17.0201	-3.076208	0.1122071	0	1	0.8487277	0.3543849	6.177393	8.466334
2227	1	-20.43194	-17.6325	-2.799441	0.08835176	0	1	0.8086856	0.4457802	7.845313	9.092925
2228	0	-17.68696	-15.77138	-1.915578	0.06622703	0	1	0.7485676	0.2945499	10.46623	9.615402
2229	1	-19.06294	-16.58121	-2.48173	0.08146141	0	1	0.7930799	0.3755259	8.508902	9.578261
2230	0	-20.46545	-17.1321	-3.333349	0.1135036	0	1	0.8504407	0.4458632	6.106829	8.833019
2231	1	-19.10531	-17.59506	-1.510256	0.06219059	0	1	0.7337368	0.2139579	11.14553	9.689264
2232	0	-20.53383	-18.38983	-2.143999	0.06310131	0	1	0.7372177	0.3955183	10.98467	9.356469
2233	1	-20.40117	-16.5417	-3.859469	0.1443025	0	1	0.8822375	0.3925176	4.803433	8.541177
2234	0	-20.97882	-19.18865	-1.790175	0.05432986	0	1	0.6999511	0.3344552	12.75813	9.494953
2235	1	-21.36117	-17.48729	-3.873874	0.1376225	0	1	0.8765338	0.4588552	5.036582	8.375748
2236	0	-17.36624	-15.53964	-1.826607	0.06870238	0	1	0.7569456	0.2556862	10.08913	9.656084
2237	1	-21.27351	-18.18557	-3.087936	0.1029767	0	1	0.83533	0.4361477	6.73111	9.41332
2238	0	-18.62484	-17.11632	-1.508526	0.06520092	0	1	0.7449402	0.2003711	10.63094	9.995495
2239	1	-20.29298	-18.7305	-1.562487	0.07019845	0	1	0.7617673	0.1902016	9.874109	9.603598
2240	0	-18.50531	-16.40743	-2.097876	0.08096894	0	1	0.7918725	0.2585074	8.560655	9.644996
2241	1	-17.79895	-15.94389	-1.855063	0.07033712	0	1	0.7622054	0.2540973	9.854642	9.467826
